gene	p
RPL5P27	0.684733810131086
LRG_372	0.860354759915408
MIR4497	0.3684
TRPV4	0.860354759915408
EEF2	0.684609880027664
RP1-53C18.3	0.684597886791849
TRAV13-2	0.914288341375464
KIF1A	0.982453896002655
RP11-149A7.2	0.914220379705846
AC093326.2	0.684505938650601
AC093326.3	0.860218836576171
PEX2	0.684461963452613
C11ORF96	0.860142879416009
RP11-613D13.4	0.977964428062573
RP11-613D13.8	0.763377455115315
BCAR4	0.3682
RSL1D1	0.3682
C7ORF49	0.684306051387018
AC092657.2	0.860046933529489
RN7SL216P	0.763209549813905
RNA5SP125	0.763209549813905
AC135178.7	0.566016766543669
MS4A4E	0.819110021947622
ACAP1	0.684174125793053
KCTD11	0.684174125793053
RP11-542C16.1	0.565968793600409
RP3-407E4.4	0.3681
TRAPPC11	0.914028487932806
RPS2P7	0.368
WFDC11	0.368
CDC37	0.565804886044271
MIR1181	0.565804886044271
PDE4A	0.684022211472729
ARHGEF15	0.762937703135432
RP11-849F2.10	0.565696946921936
TRAV28	0.565684953686121
AC116351.2	0.683894283624036
RP11-43F13.4	0.683894283624036
RP11-421M1.8	0.565636980742861
RP11-781P14.3	0.762761802343478
RP11-18M17.1	0.683682403124638
KLK3	0.818606306043391
RP11-12D24.7	0.565365134064388
RP11-120K18.2	0.565353140828573
FNDC4	0.565277183668411
CTD-2036A18.2	0.565269188177868
SNRPA1	0.683490511351598
ALG1	0.762529933117722
C16ORF89	0.565257194942053
RP11-165E7.1	0.931630560363955
RN7SL723P	0.762417996250115
ATF7IP2	0.93157059418488
RP11-609N14.1	0.565157251310261
CTB-70G10.1	0.762378018797398
DYRK1B	0.859335334871133
LINC00925	0.762314054873052
RP11-761I4.4	0.762250090948705
STARD5	0.818286486421658
MSH5	0.683170691729864
MSH5-SAPCD1	0.683170691729864
RNU6-850P	0.564981350518308
SAPCD1	0.564981350518308
RN7SL392P	0.3672
RNU6-153P	0.890113975717695
RP11-428C6.2	0.683062752607529
AC092287.1	0.3671
CTD-2288F12.1	0.3671
CER1	0.859155436333908
FAM102B	0.683038766135899
AL583832.1	0.818134572101335
RP11-536C5.7	0.367
RP11-346D6.4	0.564693512858748
AC105081.1	0.3669
RP11-5P18.3	0.564597566972228
ZNF837	0.761870305147897
CAMTA1-IT1	0.564545596283696
MAB21L1	0.3668
RP11-776A13.1	0.889894099727754
TPTE2	0.564477634614078
LINC00484	0.564301733822124
RP11-305L7.5	0.682543045722213
RP11-305L7.6	0.761658424648498
RP11-804L24.2	0.682507066014768
LGALS1	0.3665
PDXP	0.564157814992344
RN7SL385P	0.3665
SH3BP1	0.564157814992344
RP11-4F5.2	0.761502512582903
AC114752.1	0.682283192279554
AC114752.3	0.682283192279554
MIR4433	0.682283192279554
GGA2	0.817542905801128
RP11-781E19.1	0.682223226100479
AC078855.1	0.563969920964576
HNRNPA1P17	0.563969920964576
RP11-243J16.8	0.563909954785501
AC098872.3	0.817442962169336
RP11-370A5.2	0.3663
CERCAM	0.563841993115883
ABL2	0.858503803854626
TOR3A	0.563822004389524
RP11-1J7.1	0.563814008898981
VPS4B	0.761162704234812
KLF11	0.681987359129451
RP11-254F7.3	0.563726058503004
LARP4	0.817319032065915
ATXN2L	0.3661
RP11-1348G14.4	0.3661
RP11-1348G14.5	0.3661
RP11-24N18.1	0.3661
RN7SL272P	0.761126724527367
URAD	0.817311036575372
TNN	0.956260668982694
AL138935.1	0.563650101342843
RPS4XP2	0.81721109294358
RP11-445J9.1	0.3661
RP11-630I5.1	0.3661
C2	0.965031722108731
CFB	0.993803494828917
LRG_136	0.930918961705598
LRG_26	0.930918961705598
MIR1236	0.944991025061865
NELFE	0.944991025061865
SKIV2L	0.977456714413071
CLDN20	0.681683530488804
AC012360.2	0.563398243390728
SLC25A31	0.681519622932666
AC097468.4	0.3658
CCDC108	0.681451661263048
RP11-122C21.4	0.681415681555603
RNU6-350P	0.681407686065059
SERPINB2	0.563126396712254
U6	0.93068309473457
RN7SKP286	0.563050439552093
ATP5SL	0.563034448571006
C19ORF69	0.563034448571006
AL360078.1	0.681247776254193
DEFB128	0.563006464354104
EIF5A	0.760411128123738
GPS2	0.816671397331905
NEURL4	0.816671397331905
RP11-542C16.2	0.816671397331905
RP1-240B8.3	0.681087866443326
OR5BK1P	0.562862545524324
RERE	0.996693864660332
MED6P1	0.888834697230762
MIR578	0.81649149879468
HELLS	0.3655
RP11-119K6.6	0.3655
AC004917.1	0.562714628949273
CCDC71L	0.562714628949273
RP11-727F15.11	0.3654
RP11-727F15.12	0.3654
TAF6L	0.3654
TMEM179B	0.3654
TMEM223	0.3654
AC132479.4	0.3654
KCTD15	0.76003134232293
CTD-2161F6.2	0.81629960702164
AC092570.3	0.3653
ZMYM1	0.562542725902591
CTA-249B10.1	0.680652112208714
ZNF750	0.759847446040433
OSTN-AS1	0.759827457314075
MRPL13	0.759823459568803
RP1-68D18.3	0.759799473097173
EIF3B	0.562374820601181
TRAJ25	0.857364446452201
TRAJ26	0.857364446452201
TRAJ27	0.857364446452201
TRAJ28	0.816071735541155
TRAJ29	0.816071735541155
TRAJ30	0.816071735541155
TRAJ31	0.759767491135
TRAJ32	0.759767491135
TRAJ33	0.759767491135
TRAJ34	0.759767491135
TRAJ35	0.759767491135
TRAJ36	0.680552168576923
TRAJ37	0.759767491135
TRAJ38	0.759767491135
TRAJ39	0.816071735541155
TRAJ40	0.680552168576923
RNA5SP371	0.3652
OR10S1	0.3652
RP11-733D4.1	0.3651
RP11-89N17.1	0.3651
AC004595.1	0.680428238473501
AC005178.1	0.562154944611239
RP11-325F22.5	0.562090980686893
RP11-983C2.3	0.365
RP11-23P13.6	0.815759911409965
RP11-23P13.7	0.759439676022723
ARC	0.3649
DEFB134	0.759423685041636
RP11-481A20.10	0.561995034800373
RP11-481A20.4	0.561995034800373
AC093822.1	0.815707940721433
COX6CP13	0.680076436889594
RP5-1044H5.1	0.888127096317677
AMPD1	0.759299754938215
LRG_92	0.815631983561271
NRAS	0.815631983561271
RN7SL432P	0.3647
RP11-65J3.6	0.759251781994955
RNY5P5	0.759211804542238
RP11-191A15.2	0.561771161065159
RP11-85G21.1	0.679880547371283
AL138751.1	0.561711194886084
C9ORF85	0.887975181997353
ATP5LP6	0.561699201650269
RNF157	0.911529897138014
ACAN	0.977060937631176
VEZT	0.92979559528426
RP11-807E13.3	0.561583267037391
GRIA2	0.856700820737104
RNU6-582P	0.679704646579329
RP11-392C20.1	0.679704646579329
RBBP4	0.561543289584674
SYNC	0.561543289584674
DNASE1L3	0.887739315026325
RP11-528M18.3	0.3644
MIR4471	0.679500761570474
RNU6-956P	0.3644
AC098831.4	0.561339404575819
AC007401.2	0.887639371394534
FAM212B	0.887519439036383
PPP2R5A	0.856281057483579
AC010319.1	0.561091544368976
CTD-2521M24.11	0.561091544368976
NXNL1	0.679200930675099
SDHCP4	0.561071555642618
CTD-2526L21.3	0.3641
AC125238.3	0.561015587208814
SRGAP3-AS1	0.679069005081134
CTD-2280E9.1	0.679065007335863
MARCH8	0.910986203781067
GGCX	0.679009038902059
MAT2A	0.560923639067566
RP11-46B11.2	0.364
APOA1-AS	0.364
SIK3	0.985052430429238
AC131213.1	0.560803706709416
RP11-78I14.1	0.678809151638476
NECAP1P2	0.3639
TAF13P2	0.3639
RP11-172E9.2	0.560651792389093
RP11-420K14.7	0.678661235063424
RP11-420K14.8	0.678661235063424
CCDC174	0.560567839738388
DYRK3	0.81438068929124
RNA5SP303	0.560511871304584
ASXL1	0.560471893851868
DNPH1	0.678429365837668
RP3-330M21.5	0.560359956984261
MIR184	0.757712650065363
RP11-548K12.4	0.3636
RP11-548K12.5	0.3636
RP11-548K12.6	0.3636
RP11-548K12.7	0.3636
RP11-548K12.8	0.3636
C12ORF50	0.814160813301298
AC003985.1	0.757596715452485
POT1	0.984844547675111
RP11-12M9.4	0.3635
PCM1	0.970908407658081
RP11-25G10.2	0.757520758292323
RP11-136K14.2	0.678173510140281
EIF4G2	0.560100103541603
RP11-685M7.3	0.560100103541603
OR11M1P	0.678161516904466
MZT1	0.560060126088886
RNU6-80P	0.3634
RPL21P110	0.3634
RP11-119D18.1	0.3634
RP3-453C12.8	0.3634
SYS1	0.757408821424716
SYS1-DBNDD2	0.81392494633027
TP53TG5	0.81392494633027
AL391650.1	0.3634
RP11-622A1.1	0.559900216278019
CANX	0.757264902594937
CBY3	0.559832254608401
HMGB3P22	0.559832254608401
RP11-445L6.3	0.3632
ZNF534	0.559760295193511
RNU6-907P	0.559756297448239
RP11-282I1.2	0.3631
NAT1	0.963672488716364
RNU6-1281P	0.559684338033349
RP11-515C16.1	0.363
CAMSAP3	0.757061017586081
AC092846.1	0.813609124453808
RP11-302F12.10	0.855085731647351
RP11-312P21.2	0.756909103265758
CTD-2012M11.3	0.677509884425184
IRX1	0.677509884425184
MFF	0.756813157379238
CTD-2033D15.1	0.559368516156888
CTC-548K16.2	0.813317289048976
IFNLR1	0.909974774227336
CTC-510F12.2	0.677218049020353
TMEM207	0.813149383747566
RP11-61E11.2	0.3626
RP11-27G24.3	0.886084248483855
BMPR1APS2	0.558968741629721
COPRS	0.3625
CYLC2	0.928372397967546
CNIH2	0.558920768686461
KLC2	0.3625
RAB1B	0.3625
RP11-867G23.1	0.3625
RP11-867G23.2	0.3625
RP11-867G23.3	0.3625
RP11-867G23.4	0.3625
LRG_321	0.756189509116858
AL133228.1	0.676730324097209
RP11-12A2.1	0.756085567739795
SNORD42	0.676638375955961
CCR4	0.676630380465417
AC007743.1	0.885768426607393
OR8Q1P	0.3621
MIR4731	0.362
RP11-849N15.1	0.558433043763317
AC095067.1	0.558413055036959
RP11-576I22.2	0.676478466145094
RNU6-380P	0.558321106895711
USP31	0.812565712937903
RP11-217F16.1	0.3619
COA5	0.558197176792289
UNC50	0.558197176792289
KRT18P51	0.558189181301746
AC079117.1	0.755693788703171
RP11-542P2.1	0.885456602476203
RP11-362J17.1	0.75559384507138
AEBP1	0.676090684853742
MIR4649	0.676090684853742
POLD2	0.676090684853742
RNU6-1102P	0.558021276000336
RP11-386I14.3	0.676082689363199
L2HGDH	0.755561863109206
RP11-62G11.1	0.676050707401026
SNR65	0.92787667755386
AC073072.7	0.3617
RP11-266L9.3	0.675994738967223
RP11-449H11.1	0.755481908203773
CFHR2	0.675986743476679
CFHR4	0.675986743476679
AC025165.8	0.755457921732143
ARHGEF25	0.755457921732143
B4GALNT1	0.812169936156008
DTX3	0.675966754750321
SLC26A10	0.812169936156008
TRAJ6	0.755337989373993
RP11-991C1.1	0.755278023194918
RP11-503C24.1	0.675706901307662
WNT6	0.557641490199527
HSF5	0.811942064675523
USP19	0.3614
KLHL42	0.675594964440056
RP11-860B13.1	0.3613
RP11-565A3.1	0.909031306343222
C14ORF119	0.557457593917031
RPS26P2	0.675479029827177
RP11-773H22.2	0.675391079431201
RP11-342D11.3	0.754890241903566
RP11-181E10.3	0.811658224761235
MEF2D	0.75480229150759
LINC00606	0.853262759803471
RP11-1042B17.5	0.361
CTB-58E17.1	0.361
CTB-58E17.3	0.361
MIR4734	0.361
B3GAT2	0.953618159358122
GCM1	0.754638383951451
RP11-506E9.3	0.675087250790554
MIR4506	0.557005848701333
MTND5P22	0.556985859974974
CYP4F26P	0.675039277847294
PRSS3P4	0.853098852247333
TRBV20OR9-2	0.853098852247333
RP11-347C18.4	0.675011293630392
CTC-232P5.3	0.3608
CTC-232P5.4	0.3608
GKAP1	0.674903354508057
AC011995.1	0.811186490819178
RNA5SP235	0.3608
ACTR3B	0.556741997513402
RNU4-23P	0.674771428914092
RP11-876F14.2	0.556698022315414
ZFAND2A	0.556674035843784
RP11-293A21.2	0.556618067409981
GALNT6	0.908295721213236
SLC4A8	0.969821020944187
HAS2	0.754118677066135
ZNF883	0.674575539395781
ARL6IP5	0.754074701868146
ARL2BPP8	0.3606
RP11-42A4.1	0.754042719905973
MS4A10	0.674467600273446
AC005616.2	0.810718754622393
RP11-2G17.1	0.674371654386926
DNAJC7	0.753854825878205
MIR670	0.674191755849701
MIR670HG	0.81051886735881
PLA2G7	0.810506874122995
PPP1R2P6	0.753590974690275
RNU6-921P	0.810227031953978
HP1BP3	0.810187054501261
RP5-930J4.4	0.673863940737424
RP11-396C23.2	0.673851947501609
POSTN	0.753323125757073
SMTN	0.8101110973411
LTBP4	0.810107099595828
C1ORF68	0.673740010634002
LRG_217	0.3601
MLH3	0.3601
RNU6-689P	0.3601
AC068282.3	0.555762549921844
MAP3K2	0.810059126652568
RP11-403F21.1	0.809935196549146
RP11-523L20.2	0.851755609836052
CTNNAL1	0.809907212332245
RP11-400D2.3	0.555562662658261
TMEM182	0.94099727753547
GS1-44D20.1	0.3599
MARK3	0.851571713553556
LMNB1	0.907344257838579
CTA-292E10.7	0.3598
NRM	0.673212308258142
PPP1R18	0.673212308258142
RP11-134N8.2	0.752771436909583
RP11-303E16.2	0.555250838527071
RP11-303E16.3	0.752743452692681
RP11-65J21.3	0.809555410748338
CLASRP	0.752663497787248
GATA2	0.672968445796571
LRG_295	0.672968445796571
RP11-475N22.4	0.809419487409101
SERPINA2P	0.555074937735117
LINC01037	0.851279878148724
RP11-445P19.3	0.555046953518216
RP11-390F4.9	0.554891041452621
Z73979.1	0.672748569806629
DGKE	0.672656621665381
RNU6-1158P	0.554775106839742
RP11-670E13.2	0.3593
RP11-670E13.3	0.672656621665381
AC002472.1	0.925853818446396
THAP7-AS1	0.940621489479933
TUBA3FP	0.961757568731236
PCIF1	0.75218776609992
RP11-232C2.2	0.672544684797774
RP11-232C2.3	0.752155784137746
USP12-AS1	0.672480720873427
LINC00559	0.952354871852275
LA16C-361A3.3	0.3592
ATF6B	0.850896094602644
TNXB	0.975014092052083
AGFG1	0.672372781751092
SLAMF8	0.882678169512395
SALL4	0.751931910402533
TCTE1	0.672284831355116
MIR378D1	0.808775850420363
RNU6-63P	0.554375332312576
MYRF	0.850724191555962
RNU7-196P	0.554323361624044
HDAC3	0.359
CTB-73N10.1	0.751704038922048
AC062031.1	0.751700041176776
GAPDHP72	0.554231413482796
RP11-378I6.1	0.359
AC006026.1	0.672028975657729
OR4B1	0.7516120907808
OR4B2P	0.554151458577362
RPL39P38	0.554107483379374
RP11-479J7.1	0.80848001727026
AC003104.1	0.3588
LRG_192	0.671837083884689
RP11-358B23.5	0.3588
STAT5B	0.671837083884689
CTD-2537I9.16	0.751408205771945
NAT14	0.751408205771945
ZNF628	0.808396064619555
RP11-5P22.1	0.751352237338141
HMGB1P1	0.808340096185751
AGTPBP1	0.974834193514858
C6ORF141	0.553747686304924
KRT4	0.925290136363091
KRT79	0.808172190884341
NFKB1	0.906284855341587
C2ORF54	0.750872507905541
CDC42P6	0.3583
AC010296.1	0.807800400574076
PHF14	0.951819173985872
AL391005.1	0.553219983929064
FOXI2	0.553219983929064
RP11-1081M5.1	0.671017546103997
RP11-1081M5.2	0.553215986183792
RP11-23N2.4	0.3582
PLA2G16	0.80766447723484
LINC00923	0.968613701872144
RNU4-22P	0.3582
RP11-507K2.2	0.3582
ADCYAP1	0.670897613745847
RP11-672L10.2	0.553088058335099
RP11-672L10.3	0.807588520074678
RP11-542A14.1	0.670885620510032
RP11-446F3.2	0.3581
RNU7-20P	0.670841645312044
RP11-667K14.8	0.3581
AC011516.1	0.552920153033689
KRT18P23	0.670701724227536
HECTD4	0.849508876993376
ASB1	0.80735265310365
RP11-122C5.2	0.670625767067374
FGF9	0.924762433987231
CHCHD6	0.99100507313875
RCC2P4	0.552772236458637
OR1K1	0.3578
OR5C1	0.552740254496464
PDCL	0.552740254496464
ITGAX	0.750128927285011
MIR3612	0.670449866275421
GYG1P2	0.670413886567976
CTD-2571E19.3	0.552632315374129
APBB3	0.881230985724052
RP11-203P2.2	0.552452416836904
CTB-164N12.1	0.670082073710427
AL359771.1	0.552324488988211
RNA5SP41	0.552324488988211
RP5-1118D24.2	0.3575
AC024610.1	0.552220547611147
MTX2	0.74959722716388
BAG1	0.552056640055009
CHMP5	0.3573
MIR549	0.806473149143883
COPZ2	0.749337373721221
MIR152	0.669726274381249
NFE2L1	0.749337373721221
RP5-890E16.2	0.669726274381249
CWF19L2	0.88065131265966
PHC1P1	0.3572
OR51A7	0.92415877445121
RN7SL601P	0.551808779848166
RPL7P49	0.551780795631264
RP11-202D1.2	0.551748813669091
RP11-202D1.3	0.669502400646036
ASIC1	0.749125493221823
RP11-344J7.2	0.848417492534211
AC117401.1	0.3571
SNOU83B	0.748993567627858
RP11-217B1.2	0.669338493089897
AC019117.2	0.939014395880723
AC003102.3	0.669238549458106
RNU6-453P	0.3569
RUNDC3A	0.551480964735889
SLC25A39	0.551480964735889
RP11-326E7.1	0.551468971500074
RNU6-723P	0.551221111293231
SLC6A21P	0.668954709543817
BMP3	0.904641782034932
TMPRSS11CP	0.3568
AC017104.6	0.3567
B3GNT7	0.551157147368884
KIF5C	0.748529829176344
AC010547.9	0.805617631655746
ZNF19	0.880103621557442
COG3	0.950827733158499
GPR171	0.3565
RPL29P19	0.3565
CAP2P1	0.668558932761922
RNU6-1318P	0.550793352549162
POU3F2	0.550737384115359
FMO2	0.950707800800349
PPP1R12C	0.668375036479426
LCN9	0.74815803886608
IGLV2-33	0.550637440483567
IGLV3-32	0.550637440483567
RP11-502F1.2	0.3564
COX6B1P5	0.550593465285579
HAUS3	0.550593465285579
MIR4800	0.3563
MXD4	0.3563
LINC00303	0.805165886440048
RP11-349E4.1	0.805149895458961
RNU6-310P	0.3562
RP4-529N6.2	0.805057947317713
PCK2	0.747682307178751
RP11-358M11.3	0.747666316197664
RP11-358M11.4	0.667843336358294
AC011363.1	0.356
RN7SKP86	0.550093747126621
AC106827.2	0.550069760654991
LRG_520	0.903950172102934
SMARCB1	0.903950172102934
ANKRD13B	0.550009794475916
GIT1	0.667695419783242
RP11-68I3.7	0.550009794475916
RP11-339D20.1	0.3558
ACTN4P1	0.549913848589396
RP3-340H11.2	0.549897857608309
GSTM2	0.747370483047561
GSTM4	0.747370483047561
IGHV3-63	0.549709963580541
IGHV3-64	0.549709963580541
IGHV3-65	0.549709963580541
IGHVII-62-1	0.549709963580541
RP3-355L5.4	0.667351613689879
RP3-355L5.5	0.3556
PHKG1P1	0.3556
RNU6-918P	0.549638004165651
C1ORF147	0.549622013184564
IKBKE	0.80449826297968
CTC-537E7.3	0.74717459352925
AL662800.1	0.549554051514946
MRPS18B	0.549554051514946
PPP1R10	0.667239676822272
CTD-2377D24.6	0.3555
CTD-2377D24.8	0.549546056024402
HSPA8P5	0.3555
HNRNPA3P1	0.3555
C3ORF79	0.667195701624284
ZNF326	0.3554
RP11-478C1.8	0.804278386989738
DAG1	0.804274389244466
AL591516.5	0.746898749105505
ABTB1	0.666959834653256
ABHD11	0.549226236402669
LINC00035	0.666915859455267
RN7SL265P	0.666915859455267
RAD54L2	0.66689986847418
SPRY2	0.746782814492626
TMSB4XP3	0.549126292770877
UOX	0.746754830275725
AC126182.1	0.355
AFG3L2	0.746698861841921
CHRND	0.746686868606106
CHRNG	0.666739958663314
PRSS56	0.804034524528166
C19ORF80	0.878788363363063
DOCK6	0.967330425639939
RN7SL298P	0.746670877625019
RP4-592A1.4	0.355
RP11-723G8.1	0.903322526095282
CTC-459F4.6	0.355
LINC00662	0.548958387469467
SLC25A1P5	0.355
RP11-71G7.1	0.666628021795707
VN1R68P	0.3549
VN1R69P	0.3549
ZNF141	0.666508089437557
MYO19	0.666496096201742
RP11-311F12.1	0.3548
LINC00702	0.803686720689531
RP11-702F3.1	0.3547
NDUFA5P10	0.548546619706486
RP11-481C4.1	0.548514637744312
NPR2	0.746103197796443
RP11-354K1.2	0.803474840190133
AC105247.1	0.845886919777246
C7ORF43	0.666048348731316
GAL3ST4	0.666048348731316
GPC2	0.3545
MIR4658	0.666048348731316
PCDHB16	0.666032357750229
PCDHB7	0.548346732442902
PCDHB8	0.666032357750229
RP11-798K23.4	0.666008371278599
FABP5	0.548290764009099
RP11-363E6.3	0.548290764009099
RP11-363E6.4	0.548290764009099
RNU6-40P	0.3544
RP11-439L8.3	0.3544
RNA5SP138	0.665956400590067
CTDSP1	0.845743000947466
MIR26B	0.745839346608513
RP11-378A13.2	0.803254964200191
RP11-431K24.4	0.665880443429905
RP4-647C14.3	0.745819357882154
LRG_269	0.878092755685793
MIR584	0.548154840669862
RNU6-732P	0.665808484015016
RP11-685B14.3	0.3543
KRTCAP3	0.745671441307103
NRBP1	0.745671441307103
RP11-758H6.1	0.548058894783342
CD244	0.803015099483891
RP11-665C14.2	0.745563502184768
CES3	0.3542
RP11-361L15.4	0.3542
MAPT	0.967042587980379
RP11-443J23.1	0.547795043595412
RAD51AP2	0.354
RASAL3	0.354
AC074117.13	0.665332752327687
PNMAL1	0.665324756837144
LMOD3	0.745251678053578
AC025426.1	0.877696978903898
CXCR2P1	0.665216817714809
CR1	0.973171131481844
RP11-78B10.2	0.877633014979551
PSMD5	0.745095765987983
PSMD5-AS1	0.802575347504008
RP11-27I1.6	0.3538
HPGDS	0.745075777261624
RP11-73B8.3	0.547379278087159
RP11-517C16.2	0.902303101051007
MIR938	0.744951847158203
OR51M1	0.802383455730968
EHMT2	0.902223146145574
NEU1	0.744839910290596
SLC44A4	0.877441123206512
RP11-548P2.2	0.3536
KRTAP9-4	0.3536
RP11-245J9.6	0.664701108574764
NREP-AS1	0.902127200259054
LRRC23	0.664677122103134
SPSB2	0.3535
MIER2	0.844795535318081
NDUFB9	0.844791537572809
AC006480.1	0.546943523852547
AC010980.2	0.546931530616732
RP11-384O8.1	0.546931530616732
DDX20	0.744636025281741
PCK1	0.844759555610636
HSP90B3P	0.802139593269396
RP11-80H5.7	0.546843580220756
RP11-80H5.9	0.546843580220756
RP11-15J23.1	0.3534
RP11-368I23.2	0.744532083904678
ESRG	0.664489228075365
AC010226.4	0.801951699241628
TICAM2	0.921480285119193
TMED7-TICAM2	0.921480285119193
COX20	0.3533
MIR378E	0.546659683938259
MIR4450	0.664325320519227
MIR548AH	0.664325320519227
CYP4F34P	0.3532
RP11-787B4.2	0.54656773579701
RP11-355E10.1	0.844431740498359
RP11-461O7.1	0.844431740498359
GSTO1	0.744192275556586
GOLGA7	0.546467792165219
KRT18P37	0.546467792165219
RP11-185J20.2	0.664041480604939
TDRD10	0.743952410840286
MIR1226	0.3529
PLCE1-AS1	0.743840473972679
HAR1A	0.663821604614997
HAR1B	0.663821604614997
RHOF	0.546020044694792
CTC-379B2.4	0.3528
CTD-2538C1.2	0.3528
RGS9BP	0.3528
MTRNR2L6	0.545924098808272
TRBV24-1	0.545924098808272
TRBV25-1	0.545924098808272
MIRLET7D	0.545772184487949
RP11-407A16.3	0.843864060669782
RP11-407A16.4	0.801128163715664
RP11-407A16.7	0.663405839106744
RN7SL107P	0.545644256639255
RP11-128P17.1	0.545636261148712
RP6-65G23.1	0.743344753558993
CASP16	0.545548310752735
RP11-473M20.14	0.663233936060062
ZNF213	0.3524
RNU6-392P	0.3524
C1R	0.743268796398831
C1RL	0.876393713945335
C20ORF78	0.663149983409357
SCP2D1	0.54546435810203
LINC00705	0.66313399242827
RP11-100N20.1	0.663121999192456
ZNF880	0.800836328310833
APOBEC3B	0.545408389668227
APOBEC3B-AS1	0.663098012720825
RP11-498M14.1	0.3522
RNU6-1148P	0.743084900116334
WNT8A	0.743084900116334
FAM181A-AS1	0.876149851483763
RP11-44B19.1	0.742976960993999
CTD-2527I21.14	0.545208502404644
CTD-2527I21.7	0.66289412771197
GRAMD1A	0.66289412771197
FCGRT	0.352
RP11-127B1.1	0.742805057947318
AC002398.13	0.544996621905245
ARHGAP33	0.662698238193659
ATCAY	0.800492522217469
AP003356.1	0.800452544764753
RNU6-1224P	0.742725103041884
RNA5SP32	0.544896678273454
FAM71D	0.3518
RP11-125H8.1	0.3518
GNAI3	0.875905989022192
GNAT2	0.662538328382792
MIR197	0.800368592114048
RNU6V	0.800368592114048
RP5-1160K1.3	0.843152462011426
FBXW7	0.544780743660575
RP11-60A8.2	0.544772748170032
HSPB1	0.544728772972044
LRG_248	0.544728772972044
RN7SL212P	0.3517
RP11-1084J3.1	0.3516
SLC45A2	0.742433267637053
C17ORF67	0.900739982649785
RP13-93L13.2	0.544492906001015
RP11-87E22.1	0.742281353316729
RP11-87E22.2	0.842852631116051
AC006326.3	0.662154544836712
AC006326.5	0.662154544836712
MTND4P6	0.662154544836712
CTD-2154I11.2	0.662122562874539
ACADM	0.662058598950192
RP4-682C21.2	0.3514
RNF185	0.662034612478562
RNF185-AS1	0.3514
RP11-184E9.1	0.662018621497475
RP11-192H6.2	0.544344989425964
TWF1	0.662010626006932
RNU6-1057P	0.3513
RP11-314M24.1	0.661966650808944
ASF1A	0.3513
MCM9	0.54428902099216
RPL17P22	0.741933549478094
RPEL1	0.3512
AC092463.1	0.66162284471558
TRAT1	0.919909171227428
CCDC7	0.900212280273926
AC019186.1	0.3509
RP11-324O2.3	0.543749325380485
SRGNP1	0.661394973235095
AL033378.1	0.799341171579229
AC016575.1	0.799329178343414
AC007461.2	0.543677365965595
AC099552.3	0.661307022839119
AC099552.4	0.741477806517124
CTD-2623N2.5	0.54361739978652
RP1-272L16.1	0.842157023438781
CASC19	0.799221239221079
CCAT1	0.66121507469787
CTA-503F6.2	0.543517456154729
RP11-424C20.2	0.661067158122819
LRG_278	0.543373537324949
RNASEH2A	0.543373537324949
GMEB2	0.841981122646827
CHAF1A	0.841969129411012
AC087269.2	0.543189641042452
RNU6-642P	0.3504
RN7SL654P	0.660843284387605
RP11-382D12.1	0.741038054537241
RP1-104O17.2	0.66080730468016
RP1-104O17.3	0.543145665844464
CCND1	0.3504
CTB-46B19.2	0.3504
RNA5SP194	0.3504
RP5-947P14.2	0.54299375152414
EDN2	0.660527462511144
CCL14	0.798525631543809
CCL15-CCL14	0.798525631543809
CTB-186H2.3	0.798525631543809
RP11-145M4.2	0.542737895826754
RP11-145M4.3	0.66037554819082
HNRNPH3	0.3501
RUFY2	0.660355559464462
RP11-84D1.2	0.660295593285387
AL050321.1	0.542661938666592
SALL4P6	0.660271606813757
VENTXP7	0.798397703695116
