gene	p	score
HNRNPA1P3	0.636	-0.347787204278627
SPINT5P	0.636	-0.347787204278627
C7ORF43	0.923392964765027	-1.42827030858028
GAL3ST4	0.923392964765027	-1.42827030858028
LAMTOR4	0.959947228387893	-1.75007401325552
MIR4658	0.923392964765027	-1.42827030858028
PPIAP7	0.959906804451043	-1.74960560966226
CTD-3222D19.5	0.923330491408076	-1.42783617740548
RN7SL322P	0.923290067471226	-1.42755541233348
TKTL2	0.923268018051125	-1.4274023151681
RP11-552M11.8	0.6358	-0.347254673172272
RP11-758M4.3	0.923245968631025	-1.42724925145193
KRR1P1	0.6357	-0.346988444553131
SIAH2	0.959800232253892	-1.74837256407052
SIAH2-AS1	0.842585515000955	-1.00514097944689
LDOC1L	0.842559790677505	-1.00503412410138
RP5-934G17.6	0.6356	-0.346722240525454
CTD-2151A2.1	0.6356	-0.346722240525454
CLASRP	0.959701009863441	-1.74722694080206
RNU6-611P	0.923043848946773	-1.42584772287611
RNA5SP458	0.923007099913272	-1.42559320021501
MBD3L3	0.6352	-0.345657669861514
ZNF557	0.842291522732952	-1.00392045858444
ACAD11	0.992414999485513	-2.42829493925925
RNU6-515P	0.6352	-0.345657669861514
RP11-511B23.4	0.977660262535095	-2.0076596147054
CDV3P1	0.635	-0.345125531470472
RP11-75L1.1	0.959528289405989	-1.74523816074936
RP11-402L5.2	0.84206367872525	-1.00297558257117
AC133141.1	0.922566111511267	-1.42254610538986
CATSPER2	0.841644739743345	-1.00124056276368
PDIA3P2	0.6344	-0.343529701822036
RNU6-610P	0.6344	-0.343529701822036
STRC	0.922470564024166	-1.42188763977524
RP11-570K4.1	0.841560216966294	-1.00089088016872
RNA5SP366	0.6343	-0.343263815358542
MIR3686	0.959197548104485	-1.74144900981627
VN1R17P	0.841387496508842	-1.000176691695
RP11-973H7.3	0.634	-0.342466301465391
RP11-769N22.1	0.841288274118391	-0.99976664382853
DLST	0.841152302694439	-0.999204999247013
RPS6KL1	0.922128798012612	-1.41953739056047
BTD	0.987016566464302	-2.22670692862178
FABP5P4	0.841067779917388	-0.998856027639329
HMX3	0.922011201105411	-1.41873051308617
RPS21P1	0.840906084169986	-0.998188768496857
RP11-445F6.2	0.92194872774846	-1.41830223485631
RP11-359B20.1	0.6333	-0.340606281473865
TUBB4BP1	0.6333	-0.340606281473865
RP11-353N14.1	0.840773787649385	-0.997643159585044
RP1-130G2.1	0.6332	-0.340340660650955
MEIS3	0.921853180261359	-1.41764772384629
SLC8A2	0.992238604124712	-2.41994647551595
AKAP8L	0.921787032001058	-1.41719495634879
WIZ	0.840630466418733	-0.997052418208533
RP11-300M24.1	0.6329	-0.339543942152157
AC090079.1	0.6329	-0.339543942152157
CTC-251D13.1	0.95878228402593	-1.73672664704087
RP11-322L17.1	0.6329	-0.339543942152157
RPL30P4	0.6328	-0.339278417232336
DOLPP1	0.6328	-0.339278417232336
AL162151.4	0.840398947507681	-0.996098877989994
RP11-46A10.2	0.84033279924738	-0.995826604234283
KIAA1524	0.958675711828779	-1.73552093691944
TRDMT1	0.977105352129239	-1.99733046736097
RP4-763G1.1	0.840270325890429	-0.995569524566553
AC010525.5	0.921500389539755	-1.41523631290119
CTD-2611O12.6	0.921500389539755	-1.41523631290119
CTD-2611O12.7	0.921500389539755	-1.41523631290119
CTD-2611O12.8	0.921500389539755	-1.41523631290119
RP11-1109F11.5	0.840244601566979	-0.995463687355207
RP11-154H23.3	0.6325	-0.33848198588974
BHMT2	0.9868254714901	-2.22102811759643
MNS1	0.958583839245028	-1.73448355286009
RP11-348M17.2	0.6324	-0.33821655650447
AC010146.1	0.921379117729204	-1.41440928810527
AC010146.2	0.840115979949727	-0.994934668470722
RP11-307I14.3	0.6322	-0.337685769189416
RP11-806J6.1	0.840027782269326	-0.994572073535171
RP11-211F2.1	0.839913860265475	-0.994103915184738
NPAP1P6	0.958425818400976	-1.73270360639534
RLN2	0.921154948624851	-1.41288308712771
CTD-2547L24.3	0.958363345044025	-1.73200141831933
AL022345.8	0.6319	-0.336889766511202
AL022345.9	0.6319	-0.336889766511202
ARL2BPP7	0.958352320333975	-1.73187759138772
AC024590.1	0.839656617030972	-0.993047584045461
ARMC2-AS1	0.958260447750224	-1.73084673150588
RP11-388B24.4	0.6316	-0.336093977235979
TARDBPP1	0.920941804230549	-1.41143499113249
AC007050.17	0.920934454423849	-1.41138510955671
RP11-472M19.2	0.6314	-0.335563569304445
ACTR6	0.839417748313219	-0.99206769634742
CTD-2313J17.1	0.839226653339017	-0.991284471502577
RNVU1-8	0.6312	-0.335033255761082
RP11-325P15.2	0.6312	-0.335033255761082
RN7SL677P	0.6312	-0.335033255761082
OLFML2A	0.986593952579047	-2.21424259990709
RP11-175D17.3	0.6311	-0.33476813432787
AC005077.12	0.631	-0.334503036423212
AC005077.8	0.631	-0.334503036423212
AC005077.9	0.631	-0.334503036423212
RPL17P26	0.631	-0.334503036423212
ZNF121	0.631	-0.334503036423212
VDAC3P1	0.631	-0.334503036423212
AC022681.1	0.6309	-0.334237962024307
PARS2	0.838958385394464	-0.990185969245255
GMPR2	0.6309	-0.334237962024307
TINF2	0.6309	-0.334237962024307
FAM213A	0.920497140925194	-1.40842345447428
AC006077.4	0.6308	-0.333972911108364
C5ORF24	0.6308	-0.333972911108364
RN7SKP262	0.6307	-0.333707883652606
AL441883.1	0.6306	-0.333442879634267
RP1-223E5.4	0.6306	-0.333442879634267
CTD-2537I9.5	0.920368519307942	-1.40755472650601
ZNF579	0.838737891193462	-0.989283984514818
HIST1H1PS1	0.838719516676711	-0.989208855448525
HIST1H2BE	0.957815784444869	-1.72588318104248
HIST1H4D	0.920353819694542	-1.4074555109262
BOLL	0.991926237339958	-2.40556395447704
RN7SKP145	0.83857987034941	-0.988638056908787
SCARNA4	0.83855782092931	-0.988547960265928
RNU6-1276P	0.6304	-0.332912941818854
CALM2P1	0.92015904981699	-1.40614221040876
RP11-81A1.3	0.838440224022108	-0.98806758029654
RP1-102G20.5	0.6303	-0.332648007976313
RP11-463H24.1	0.6302	-0.332383097480259
GAPDHP40	0.6302	-0.332383097480259
KHDRBS1	0.838322627114907	-0.987587428230329
RP4-784A16.5	0.920026753296388	-1.40525153850686
RP11-775J23.2	0.838285878081406	-0.987437427395922
CTB-47B11.1	0.6301	-0.33211821030799
RP11-190P13.1	0.838234429434506	-0.987227463545552
CCT5	0.986362433667995	-2.20755752698398
CTD-2256P15.4	0.97631524790898	-1.98298142704555
LRG_361	0.986362433667995	-2.20755752698398
ZDHHC20P3	0.6298	-0.331323688507063
RPS10P14	0.957444619206515	-1.7217723701118
ZNF791	0.6296	-0.330794123509735
IRF9	0.837650119801849	-0.984845920835535
NUDT19P3	0.837609695864999	-0.984681366576822
RP11-307P5.2	0.837602346058299	-0.984651450485264
AC022555.1	0.6293	-0.329999949866015
RP11-148O21.3	0.919541666054183	-1.40199524075481
RP11-148O21.4	0.919541666054183	-1.40199524075481
RP11-148O21.6	0.919541666054183	-1.40199524075481
KMT2D	0.957242499522263	-1.71954599027513
RHEBL1	0.6292	-0.329735271588295
NPAP1	0.837492098957797	-0.984202814813056
CTC-232P5.3	0.6292	-0.329735271588295
CTC-232P5.4	0.6292	-0.329735271588295
RP11-164H13.1	0.995057254994194	-2.57980925859711
RNU6-901P	0.629	-0.329205984302651
RP11-819M15.1	0.837209131399844	-0.983052222276916
ZNF296	0.6288	-0.328676789226368
OR7D1P	0.95705507945141	-1.71748911768868
CTD-2272G21.1	0.6287	-0.328412226210394
HLA-AS1	0.919221949462729	-1.3998571460188
RP11-295M18.2	0.919221949462729	-1.3998571460188
RP11-295M18.6	0.919221949462729	-1.3998571460188
AC093642.5	0.6286	-0.328147686179174
IL36A	0.95697423157771	-1.71660407819846
DDX39AP1	0.975977156800776	-1.97696411685435
MIR3925	0.6285	-0.327883169110205
SCGB1D4	0.6285	-0.327883169110205
RP4-682C21.2	0.836904114421791	-0.981813428896385
CTD-2267D19.2	0.83688206500169	-0.981723935959169
CTD-2267D19.3	0.6284	-0.327618674980996
GJD3	0.6284	-0.327618674980996
RARA	0.919063928618677	-1.39880274557344
RNU6-684P	0.6284	-0.327618674980996
ID3	0.83686369048494	-0.981649364517215
CCNJP1	0.6284	-0.327618674980996
MIR4466	0.6284	-0.327618674980996
RP11-230C9.3	0.6284	-0.327618674980996
GSDMB	0.975936732863926	-1.9762494276684
AC074389.5	0.6283	-0.327354203769068
TFAMP1	0.6283	-0.327354203769068
FAM102A	0.919005130165077	-1.39841080723018
RP11-267D19.1	0.918942656808126	-1.39799460798134
RP11-267D19.2	0.836705669640888	-0.981008275314563
AC069082.1	0.836606447250437	-0.980605936915923
PRDX3P4	0.918795660674124	-1.3970162696932
OR6S1	0.918762586543974	-1.39679632776576
RP11-340A13.1	0.6278	-0.326032190682761
TMEM248	0.918714812800423	-1.39647875310923
LINC00475	0.975797086536624	-1.97378823708719
RP11-100G15.7	0.836360228725984	-0.979608226636372
AC073635.5	0.836334504402534	-0.979504044505418
AC007391.2	0.918674388863573	-1.3962101460549
RNU6-939P	0.836312454982434	-0.979414753997061
AC092168.3	0.918652339443473	-1.39606367556538
NANOGNBP1	0.836272031045584	-0.979251075009327
ZBTB20-AS2	0.836246306722133	-0.97914692931162
RP11-555K12.2	0.918626615120022	-1.395892831173
AP003471.1	0.98599861823634	-2.19724765919098
RP1-200G19.1	0.6274	-0.324974990436485
RNU2-67P	0.836102985491482	-0.978566883297875
RP11-557C9.1	0.6274	-0.324974990436485
RP11-557C9.3	0.6274	-0.324974990436485
RP11-138A9.1	0.918523717826221	-1.39520986069301
CPSF6	0.918516368019521	-1.39516110198486
RP11-1143G9.2	0.836044187037881	-0.978329010925059
PDIA3	0.6273	-0.324710747163742
SRSF3	0.83595231445413	-0.977957446124263
RP11-231D20.2	0.83593026503403	-0.977868290660964
LDHAP5	0.956514868658954	-1.71160078977931
AC018755.17	0.91839142130562	-1.39433271093085
AC005007.3	0.835864116773729	-0.977600870895414
LINC00395	0.918373046788869	-1.39421096939239
FNTAP2	0.835691396316277	-0.97690293754549
RNA5SP441	0.6269	-0.323654000557736
MIR4324	0.6269	-0.323654000557736
FBXL20	0.918148877684517	-1.39272738352914
RP4-533D7.4	0.6268	-0.323389870415904
OR9P1P	0.956316423878052	-1.70945255920299
AP3M2	0.918060680004116	-1.39214451705888
RP11-589C21.5	0.918060680004116	-1.39214451705888
VIMP1	0.6267	-0.323125762833352
FAM8A2P	0.6267	-0.323125762833352
OR8K2P	0.835415778565024	-0.975790198578629
RP11-566F5.1	0.6267	-0.323125762833352
RPL19P14	0.6266	-0.32286167778781
RP11-399N22.3	0.6265	-0.322597615257016
AC068620.1	0.6265	-0.322597615257016
RP11-386I14.2	0.835235708300872	-0.975063861203648
ZYG11AP1	0.835228358494172	-0.975034225706662
MLEC	0.835217333784121	-0.974989774066739
C16ORF93	0.6264	-0.322333575218722
PHKG2	0.6264	-0.322333575218722
RNF40	0.6264	-0.322333575218722
RP11-2C24.6	0.6264	-0.322333575218722
ZNF629	0.6264	-0.322333575218722
RP11-533F5.2	0.917799761866263	-1.39042296701353
RNU6-1287P	0.6262	-0.3218055625307
PRMT6	0.917759337929412	-1.39015661641281
HNRNPCP7	0.834960090549619	-0.973953115493962
TMED7	0.956040806126799	-1.70648193069062
RP11-1109M24.7	0.6258	-0.320749806087053
RP11-744K17.1	0.6258	-0.320749806087053
RP11-744K17.9	0.6258	-0.320749806087053
TMPRSS11CP	0.6258	-0.320749806087053
RNU6-526P	0.91756089314851	-1.38885050525498
ZNF503	0.834607299828015	-0.97253311195712
ZNF503-AS2	0.834607299828015	-0.97253311195712
EIF2S3L	0.6257	-0.320485922874307
AC138744.2	0.834570550794514	-0.972385307684435
RNU6-47P	0.834552176277764	-0.972311413513594
AP000442.1	0.6256	-0.320222061976503
OSBP	0.834497052727513	-0.972089762849069
SOCS4	0.6256	-0.320222061976503
FAM135A	0.975245851034118	-1.96418796534261
RNU7-48P	0.834427229563863	-0.971809073880892
CYP20A1	0.6254	-0.319694407037167
RNU6-99P	0.6253	-0.319430612951389
MIR583	0.834287583236561	-0.971247925513791
KDM5A	0.6253	-0.319430612951389
RN7SKP207	0.834125887489159	-0.970598556611844
MIXL1	0.6251	-0.318903091437081
RP4-790G17.7	0.625	-0.318639363964375
LGALS4	0.6247	-0.317848314419237
LGALS7B	0.6247	-0.317848314419237
RNU6-140P	0.6247	-0.317848314419237
AC012499.1	0.974984932896265	-1.95970625024871
GS1-251I9.2	0.955349924296991	-1.69910101917974
TMEM55A	0.833431330756001	-0.967813864093404
C12ORF65	0.6241	-0.316266811274432
CDK2AP1	0.6241	-0.316266811274432
RP11-282O18.3	0.6241	-0.316266811274432
RP11-282O18.7	0.6241	-0.316266811274432
RPL21P131	0.83333945817225	-0.967446080364204
MIR190A	0.833203486748298	-0.96690200047464
RPL30P14	0.955184553646239	-1.69734797193841
EIF4G2	0.833027091387497	-0.966196593327244
RP11-685M7.3	0.833027091387497	-0.966196593327244
SNORD97	0.6236	-0.314949496146685
OR52J3	0.955122080289288	-1.6966870650897
RP11-702F3.1	0.6234	-0.314422723216074
AC016405.2	0.916186479295594	-1.37986881009487
CASP1P1	0.6232	-0.313896037520095
GALR2	0.832707374796043	-0.96491926676735
ZACN	0.832707374796043	-0.96491926676735
AK4P5	0.6232	-0.313896037520095
RNU6-1060P	0.832641226535742	-0.964655188818127
RP11-826N14.4	0.832516279821841	-0.964156558370201
RP11-844P9.2	0.832516279821841	-0.964156558370201
CTB-50L17.5	0.623	-0.313369438883806
CTC-459M5.1	0.954868511958135	-1.69401214054876
EPB41L4A-AS1	0.954868511958135	-1.69401214054876
SNORA13	0.954868511958135	-1.69401214054876
MIR4428	0.954798688794485	-1.6932776913315
AL390335.1	0.832299460524188	-0.963291856329254
PGAM1P2	0.98509091710888	-2.17249739677068
MRPL2P1	0.6227	-0.31257970378406
RNU6-148P	0.6227	-0.31257970378406
CCDC78	0.6226	-0.312316502091452
FAM173A	0.6226	-0.312316502091452
METRN	0.6226	-0.312316502091452
RP11-184C23.4	0.832020167869585	-0.962179063170287
RNU7-63P	0.974400623263608	-1.94981013213017
AC004057.1	0.915653618309838	-1.37641636783919
MIR4425	0.954603918916933	-1.69123377771006
AC012003.1	0.915561745726087	-1.3758227749484
RP3-448I9.1	0.954534095753282	-1.69050277141962
AL122019.1	0.6223	-0.311527026730443
AC015884.1	0.915447823722236	-1.37508739235856
AL354928.1	0.6221	-0.311000817702771
RN7SL751P	0.6221	-0.311000817702771
DANCR	0.831498331593879	-0.960103083360173
MIR4449	0.831498331593879	-0.960103083360173
RP11-177B4.1	0.831498331593879	-0.960103083360173
RP11-389C8.1	0.831428508430228	-0.959825625205905
FRG2B	0.915227329521234	-1.37366617990225
RNA5SP154	0.831314586426377	-0.959373088881706
LINC00847	0.6216	-0.309685671444458
OR6C64P	0.831208014229226	-0.958949926242249
RP4-789D17.4	0.6215	-0.309422706529584
RP1-303A1.1	0.831189639712476	-0.958876984520791
RNU6-732P	0.915021534933631	-1.37234221364001
RP11-561O4.1	0.6213	-0.308896840863204
RPL36P20	0.6213	-0.308896840863204
RAD17	0.830936071381323	-0.957870909234348
RP11-1113N2.4	0.6213	-0.308896840863204
TAF9	0.6213	-0.308896840863204
LRG_217	0.6213	-0.308896840863204
MLH3	0.6213	-0.308896840863204
RNU6-689P	0.6213	-0.308896840863204
HMGB1P41	0.91491496273648	-1.37165753266153
RP11-453N3.1	0.6211	-0.308371060603652
TDPX2	0.6211	-0.308371060603652
ZC3H14	0.954063708124476	-1.68560148115178
RP3-426I6.2	0.914753266989078	-1.37061993262031
RPEP3	0.830660453630069	-0.956778447660262
RN7SL691P	0.914709168148878	-1.37033720675113
PROZ	0.6208	-0.307582549973651
RP11-98F14.11	0.6208	-0.307582549973651
AL031666.2	0.6208	-0.307582549973651
RDH11	0.6207	-0.307319755613051
RP11-1012A1.4	0.953975510444075	-1.68468698370628
AC139712.4	0.973919210924753	-1.94179784274077
RP11-635N19.3	0.984697702450426	-2.16217622868057
RP11-229A12.2	0.6205	-0.306794230536457
AC000370.2	0.994292875097385	-2.52975407806476
LCE3A	0.830234164841465	-0.955091018952307
LCE3B	0.6203	-0.306268790175599
RP11-510D21.2	0.6203	-0.306268790175599
MINOS1P3	0.830186391097914	-0.95490208000579
AVP	0.830149642064414	-0.95475676554743
LRG_715	0.830149642064414	-0.95475676554743
OXT	0.914407826074174	-1.3684081715547
RP5-906A24.2	0.953784415469873	-1.68271039172006
OR51F5P	0.914312278587073	-1.36779758831212
MYCNUN	0.829903423539961	-0.953783678231222
RN7SKP80	0.82978950153611	-0.953333749281067
RNU6-513P	0.82978950153611	-0.953333749281067
RRP7B	0.82978950153611	-0.953333749281067
SERHL2	0.82978950153611	-0.953333749281067
RP11-520D19.2	0.953604345205721	-1.68085383107978
AL354680.1	0.829697628952359	-0.952971043880115
RNU6-401P	0.829580032045157	-0.952506963822838
CTD-2377D24.8	0.973617868850049	-1.93684525336438
HNRNPA1P66	0.6195	-0.304167872445599
MIR640	0.6194	-0.303905352292543
ADCK2	0.913867615281718	-1.36496271371875
NDUFB2	0.829407311587705	-0.951825717914349
NDUFB2-AS1	0.6193	-0.303642853082011
AIG1P1	0.6193	-0.303642853082011
RP11-305A4.3	0.829385262167605	-0.951738782145126
RNY4P17	0.913852915668318	-1.3648691860325
RP11-483A20.3	0.829374237457555	-0.95169531695781
AC097635.4	0.913816166634817	-1.36463541903528
PP2D1	0.953398550618119	-1.67873911717073
RNU4-85P	0.829344838230755	-0.951579418580694
PHF5A	0.829315439003954	-0.951463532984191
TOB2	0.6192	-0.303380374792576
RP11-736N17.9	0.829102294609652	-0.950623744226869
RNU1-62P	0.913661820694116	-1.36365441102537
RPL22	0.828958973379	-0.950059435447791
AC009041.2	0.953152332093666	-1.67621883697075
RP11-161M6.2	0.973379000132297	-1.93295290430113
AL022344.4	0.6185	-0.30154361075976
AL022344.5	0.6185	-0.30154361075976
CUBNP1	0.6185	-0.30154361075976
RNA5SP286	0.913437651589763	-1.36223194652147
HSPD1P10	0.6185	-0.30154361075976
RNU6-889P	0.953093533640065	-1.67561855121831
RNU1-134P	0.828701730144497	-0.949047331634834
THAP5P1	0.828562083817196	-0.948498310762113
PAWR	0.91315468403181	-1.3604403029101
LINC01078	0.91314733422511	-1.36039382487486
RNU6-243P	0.828348939422893	-0.947660882301071
RN7SL482P	0.828275441355892	-0.947372267921552
RP11-178F10.4	0.952850990018962	-1.67314873273078
APOBEC3H	0.973132781607844	-1.92897120720475
RP4-742C19.12	0.912992988284408	-1.35941846421337
ZFAND2B	0.6178	-0.299707863482999
ELMOD2	0.973107057284393	-1.92855696909628
RP11-843B15.2	0.82809169618839	-0.946651076982342
TRGV1	0.912901115700657	-1.35883850585872
AC007948.1	0.952759117435211	-1.67221585498949
GCNT1P2	0.6176	-0.299183549989313
CTC-496I23.1	0.6175	-0.298921424090857
OSBPL2	0.952685619368211	-1.67147059921105
RP11-375I20.6	0.827918975730938	-0.945973606154138
RP11-255J3.2	0.6174	-0.298659318729679
KIAA1328	0.999915477222949	-3.7612807585709
HBP1	0.6173	-0.298397233884558
RP11-449I17.5	0.827805053727087	-0.945527001218899
LA16C-349E10.1	0.827794029017037	-0.94548379139467
RNU7-184P	0.6173	-0.298397233884558
KRT8P46	0.827768304693587	-0.945382975335864
LRRC37A15P	0.827768304693587	-0.945382975335864
RP11-10L12.1	0.6173	-0.298397233884558
RPL30P1	0.6173	-0.298397233884558
OR56A3	0.912607123432654	-1.35698570357077
DPP8	0.972960061150392	-1.92619621953554
GAPDHP23	0.912504226138853	-1.35633832206754
HSD3BP1	0.827562510105984	-0.944576792508002
AGPS	0.952494524394008	-1.66953726666449
SHANK2-AS1	0.912471152008702	-1.35613035583289
MFSD10	0.6169	-0.297349099240583
RP11-550I15.1	0.6167	-0.296825154463955
AL031663.1	0.827257493127931	-0.943383042351695
WFDC2	0.827257493127931	-0.943383042351695
EPHA10	0.993954783989181	-2.50949385205706
PSMD3	0.9122580076144	-1.35479153370062
RP11-277I20.2	0.6165	-0.296301291158549
RP11-277I20.3	0.6165	-0.296301291158549
RP11-666A8.9	0.952233606256155	-1.6669075595929
ST6GALNAC2	0.952233606256155	-1.6669075595929
MLYCD	0.912151435417249	-1.35412303233028
AC073465.3	0.912103661673698	-1.35382355564741
RP11-365F18.5	0.6162	-0.295515648589221
RP11-1407O15.2	0.6161	-0.295253808285354
AL137251.1	0.826845903952726	-0.941774326490952
RP11-277J6.2	0.616	-0.294991988222626
LCMT1	0.952119684252304	-1.66576298410671
RP11-266L9.2	0.826820179629276	-0.94167386267218
RP11-15F12.3	0.826776080789075	-0.941501661091235
MTND2P8	0.826698907818724	-0.94120037548458
RP11-700F16.3	0.826662158785224	-0.9410569361726
MIR5702	0.911846418439195	-1.3522130720285
RN7SL40P	0.826647459171824	-0.940999565868921
MYLPF	0.6158	-0.294468408736299
TBC1D10B	0.826599685428273	-0.94081313376786
AC009065.2	0.826577636008173	-0.940727099210827
RNU7-54P	0.826526187361272	-0.940526378984992
CTC-360G5.6	0.826467388907672	-0.940297030830101
RINL	0.826467388907672	-0.940297030830101
NTAN1P2	0.6155	-0.293683190788833
RMDN1	0.911677372885093	-1.35115666090145
RNU6-955P	0.6155	-0.293683190788833
HSA-MIR-3195	0.6154	-0.293421491730743
RP11-876N24.1	0.6154	-0.293421491730743
RNU7-21P	0.911563450881242	-1.35044558129492
RP11-415H23.4	0.911563450881242	-1.35044558129492
EPRS	0.983657704802364	-2.13593649520479
RP11-16L9.2	0.826202795866469	-0.939265575589186
C20ORF62	0.826191771156419	-0.939222619973361
CTD-3080F16.3	0.826118273089418	-0.93893629347762
ABHD11	0.826077849152567	-0.9387788467116
OR2AM1P	0.91139440532714	-1.34939168757983
AC034154.1	0.6151	-0.292636515035508
ATP5G1P7	0.91138338061709	-1.34932300742569
RP11-384C4.2	0.826019050698967	-0.938549874767828
SNORA16B	0.826019050698967	-0.938549874767828
RP11-490G8.1	0.911353981390289	-1.34913989145736
AKTIP	0.951663996236899	-1.66120636576855
RP11-351E7.2	0.911324582163489	-1.34895682071649
MIR592	0.911309882550089	-1.34886530229745
AC004699.1	0.825838980434815	-0.937848954081241
IFNA6	0.825769157271164	-0.93757729244798
RP11-736K12.1	0.825754457657764	-0.937520109341666
OR13C1P	0.911173911126137	-1.3480192919684
FKBP6	0.6147	-0.291590159776228
RNU6-1080P	0.6147	-0.291590159776228
RNY1P1	0.951461876552647	-1.65919628039941
MIR4646	0.911015890282086	-1.34703730139953
