gene	p
RP11-251G23.2	0.7537
RP11-1145L24.1	0.923834957084204
RP11-93B14.5	0.7537
AC010733.5	0.7536
NONOP2	0.7536
NPM1P40	0.7535
AC079112.1	0.923711026980783
MIR548C	0.7534
HNRNPA1P24	0.7534
MIR197	0.7531
CBX3P2	0.7531
RP11-158I9.1	0.753
SMAD5-AS1	0.972627438124898
AC098973.1	0.7529
FLYWCH1P1	0.923391207359049
RP11-259P15.3	0.7529
LTB4R	0.7529
NDUFAF4P1	0.7528
AC098831.4	0.923335238925246
CYB5RL	0.7527
RP11-323K10.1	0.923243290783998
RPL31P54	0.7526
CTB-25J19.9	0.7524
FAM92A1P2	0.92312735617112
MIR1305	0.923079383227859
RP11-218C14.2	0.923071387737316
RP11-359H18.2	0.7523
RPS27P29	0.7523
RP11-269M20.3	0.7522
RP1-283K11.2	0.7522
RP11-44F14.2	0.972407562134956
RP11-98P2.1	0.752
CTD-2552B11.3	0.7519
RP11-10A14.8	0.922775554587213
VPS28	0.7517
EDC4	0.922643628993248
NUTF2	0.7516
SPINK13	0.7515
CTA-363E6.7	0.7514
GDE1	0.7514
RNU4-46P	0.7514
AL008721.1	0.972255647814633
LINC01049	0.972239656833546
RP4-549L20.3	0.922471725946566
RP5-1112D6.7	0.7513
RN7SL21P	0.7513
AC092964.1	0.7512
RHOD	0.922355791333688
HIGD1AP6	0.751
MIR3646	0.922339800352601
C10ORF91	0.922319811626243
RP11-432J24.3	0.7509
OR13D1	0.7509
REXO2	0.7508
HEATR3	0.989166110313783
BTBD17	0.972091740258494
AC005394.1	0.995326635777422
AC002480.2	0.7506
RP11-48D4.2	0.972027776334147
C15ORF39	0.7505
RPL36AP45	0.7505
LINC00671	0.7504
RNU6-287P	0.7504
PLEKHF2	0.921844079938914
PRG4	0.971883857504368
RP11-325L12.5	0.7501
LSM2	0.921784113759839
VARS	0.7501
CPSF4L	0.75
RN7SKP238	0.7499
RP11-93H12.4	0.7499
FOXI2	0.921648190420603
HMGB3P3	0.7497
RP4-671G15.2	0.7497
RP11-16N11.2	0.921572233260441
MYL3	0.7495
RN7SKP106	0.7495
KRT20	0.971687967986056
AC007679.1	0.921428314430661
CHST10	0.7494
RP11-242P2.2	0.921336366289413
RP1-302D9.3	0.7493
MICE	0.7493
TATDN2P2	0.7492
RP11-87G24.6	0.7492
LINC00552	0.7491
DNAJA1P4	0.7491
RP11-55K22.5	0.971588024354264
TIAF1	0.921212436185991
SNX2	0.7489
OLFML3	0.7488
CTD-2534I21.9	0.7488
RP11-236L14.1	0.7487
CYCSP24	0.7487
PTPDC1	0.988838295201506
MIR100	0.7487
MIRLET7A2	0.971476087486657
RN7SKP215	0.7486
SERPINA13P	0.920904609800073
AC004832.1	0.7485
RP4-539M6.18	0.7485
RP4-539M6.22	0.7485
RNA5SP497	0.7485
CTD-2024P10.1	0.920860634602084
RP11-255H23.2	0.7483
RPSAP58	0.7483
ZNF681	0.920716715772304
RP11-13A1.2	0.920672740574316
AC110615.1	0.920668742829044
RP11-63P12.7	0.7479
IGLV7-35	0.7479
KB-288A10.17	0.7479
CPZ	0.920512830763449
TRPC7-AS1	0.920504835272906
RP11-255C15.3	0.920496839782363
RP11-255C15.4	0.920496839782363
TKTL2	0.7478
RP11-844P9.3	0.7477
KB-1639H6.7	0.7476
KB-1639H6.8	0.7476
MTND1P5	0.7476
PABPN1L	0.7474
TRAPPC2L	0.7474
CD8B	0.7474
MIDN	0.7473
RP11-887P2.3	0.7473
RP11-282I1.2	0.7472
RP11-376N17.4	0.920101063000468
RP11-122C21.4	0.7471
GRINA	0.919981130642318
RNU6-868P	0.7469
AC020743.4	0.7469
RNU6-1122P	0.7469
VSX1	0.995026804882047
AC017006.2	0.970884421186451
MKRN1	0.7467
C3ORF52	0.919785241124006
RP11-728K20.1	0.7465
RP11-728K20.3	0.7465
AC114752.1	0.919681299746943
C8ORF22	0.7464
AC025426.1	0.970756493337757
CTC-261N6.3	0.7462
MIR4318	0.7461
RP11-513M16.7	0.746
FAHD2P1	0.746
RP11-123M21.1	0.746
RP11-540O11.1	0.7458
GYPE	0.7457
AP001024.1	0.7457
ZNF720	0.7457
RP11-557H15.5	0.7455
RP11-224O19.2	0.7454
RP11-224O19.5	0.7454
DCAF4L2	0.7454
VENTXP2	0.7454
RP11-50C13.2	0.918993687560216
RPL7P27	0.7452
HIGD1A	0.988302597335103
AC096732.2	0.7451
RPL21P50	0.7451
LYZL4	0.970340727829504
ACTL6B	0.970316741357874
CTD-2541M15.3	0.970308745867331
RP11-830F9.7	0.7448
RP11-404G16.2	0.918725838627014
HRASLS	0.988226640174941
RN7SL635P	0.7448
ASPHD1	0.918665872447939
KCTD13	0.918665872447939
MIR602	0.7447
FXYD5	0.988214646939126
RNA5SP271	0.7447
RP11-342F17.1	0.7447
CERS6-AS1	0.918577922051963
SAR1P1	0.7446
VEGFC	0.918505962637073
RP11-1148O4.2	0.7445
TAS2R41	0.970104860858476
SLC26A11	0.988166673995866
LINC00838	0.988162676250595
MIR1226	0.7442
AP000436.4	0.7441
ARL2	0.7441
AC024590.1	0.7441
WAC-AS1	0.918254104684958
FAM13A-AS1	0.98810271007152
CTD-2031P19.4	0.744
FUBP1	0.744
SEPT5	0.744
RP11-99H8.1	0.7439
KRTAP5-2	0.7439
RNU6-269P	0.7438
AL606519.1	0.7437
RP11-568A19.1	0.7437
FASN	0.7436
KIAA2013	0.969793036727286
RNU7-66P	0.7434
CTD-2057J6.1	0.7434
TST	0.7433
AMER2	0.7433
SPATA41	0.917786368488173
PAPD4	0.998804674163772
RP11-364P2.2	0.7431
KIF9	0.917714409073283
KIF9-AS1	0.7431
MMADHC	0.743
RNU6-379P	0.743
RP11-82C23.2	0.917614465441491
RPPH1-3P	0.7429
CTC-554D6.1	0.917586481224589
RP11-651L5.2	0.7428
RP4-667H12.4	0.7428
CNTROB	0.917438564649538
CTDSP1	0.987810874666688
RP11-378A13.2	0.969521190048812
PPP3R1	0.917366605234648
RP11-474G23.2	0.7426
NPM1P35	0.7425
RP11-703H8.7	0.7425
CTD-2116N20.1	0.7424
AC011997.1	0.997525395676838
RP11-756G12.1	0.7424
RP11-445P19.3	0.7424
AC007879.6	0.7423
MIR1302-4	0.7423
AF121898.2	0.7422
AC012442.6	0.7422
CHCHD5	0.917166717971064
RNU6-704P	0.7421
RP4-665N4.8	0.7419
RP11-328J2.1	0.994547075449447
RP11-428K3.1	0.7419
AC104088.1	0.916958835216938
SLC25A40	0.7418
AL133373.1	0.7417
MLKL	0.916862889330418
HOXB5	0.916842900604059
HOXB6	0.969209365917622
AL358340.1	0.916802923151343
RP3-333A15.2	0.7414
AC069363.1	0.916730963736453
CCL18	0.969177383955449
RN7SL455P	0.7413
RP11-143E21.1	0.969121415521646
CCNT2	0.916571053925586
AC099552.4	0.969049456106756
AC004062.2	0.7409
SNAPC5P1	0.916399150878904
HMGB1P36	0.7407
RP4-677H15.4	0.7407
SRSF11	0.916315198228199
CTD-2007A10.1	0.7405
CHGB	0.999320383303817
DBF4B	0.7404
HMGN2P31	0.916119308709888
SNORA12	0.7403
AC138123.1	0.7403
RP5-1107A17.4	0.7402
ZDHHC6	0.916031358313911
C15ORF48	0.7402
RNU7-5P	0.7402
RP11-519G16.5	0.7402
RP11-597K23.1	0.915895434974674
LRRC53	0.915795491342883
RP11-255E6.6	0.7399
AC012123.1	0.7398
OR2J2	0.7398
MRPL50P1	0.7398
CA2	0.7397
RP11-141J13.3	0.7397
RP11-375I20.6	0.7397
RPL39P5	0.7397
RPS21P4	0.968577722164699
C5ORF27	0.968517755985624
PPAPDC2	0.7394
KRT18P40	0.7394
RP11-573D15.1	0.7394
ATP6V1G1P3	0.7394
HMGB3P24	0.915215818278491
LYPLA1P3	0.739
RP11-293M10.4	0.987179230913765
RP11-293M10.5	0.968269895778781
RP11-362B23.1	0.7386
ASPRV1	0.7385
HYPK	0.7385
RP11-296A16.1	0.7385
SERF2	0.7385
SERINC4	0.7385
RP11-480O10.2	0.914716100119533
CST6	0.7382
RP11-118H4.1	0.7382
RP11-732A19.1	0.914616156487741
WIZ	0.7381
ZNRF2	0.968074006260469
RP4-607J2.1	0.7379
PDIA3P1	0.7378
RP11-337C18.9	0.7378
C20ORF166-AS1	0.7378
HOXC5	0.7377
MIR615	0.7377
RP11-543C4.1	0.914256359413291
RNU6-490P	0.7374
ZFAND2B	0.7373
CTD-2282P23.1	0.7372
EIF2S1	0.914044478913893
RP11-226P1.2	0.7371
AC005682.5	0.737
ALPI	0.913872575867211
RP5-912I13.1	0.7366
TRAF1	0.7366
QTRTD1	0.913560751736021
PGAM1P2	0.913552756245477
RP11-177B4.2	0.967486337705534
OR2W1	0.913476799085316
RNU6-1137P	0.7364
RP11-264A11.1	0.913460808104229
RP11-118K6.2	0.7362
RP11-214K3.20	0.7362
RP11-214K3.21	0.7362
RP11-214K3.22	0.7362
RP11-214K3.23	0.7362
AL161908.1	0.736
OR5G3	0.736
OR5G5P	0.736
RP11-776H12.1	0.986631539811546
CTD-2194D22.3	0.7359
TMEM161A	0.967266461715592
AC004899.3	0.913073026812877
AC092669.2	0.7356
AC092669.6	0.7356
RP11-53O19.2	0.7356
C1ORF65	0.7354
ECHDC2	0.7353
MIR1273F	0.7353
RP11-867O8.5	0.7353
RP11-21C4.1	0.7353
RP11-21C4.5	0.7353
RP11-84D1.1	0.7352
RP11-173A16.1	0.7352
RP11-388E23.3	0.7352
ZFYVE20	0.912757204936416
ATP5F1P5	0.735
AL158175.1	0.735
IFT46	0.7347
RPL5P30	0.7347
LINC01021	0.7346
MTFMT	0.966938646603316
RP11-386G21.2	0.7346
OGFRL1	0.912465369531584
RP11-216N21.2	0.7344
C17ORF78	0.7344
RP11-378E13.3	0.7344
RNU7-81P	0.7344
RN7SL64P	0.7343
RP11-84O12.4	0.7343
AC012314.8	0.912273477758544
MIR4456	0.7342
AP000345.1	0.912265482268001
RP11-463J10.2	0.7342
AC093627.8	0.7342
ZNF683	0.986367688623616
KIAA2018	0.7341
RP11-633G11.1	0.986347699897258
RNU2-33P	0.734
LRR1	0.734
AC012358.4	0.7339
RNU6-766P	0.7339
SLFN11	0.966730763849189
AC004920.3	0.912037610787516
PTEN	0.912029615296972
AC131935.1	0.7337
C20ORF24	0.7336
MVD	0.911861709995562
RP11-77I22.2	0.7334
NOC4L	0.911781755090129
EIF5AP2	0.7332
RNA5SP452	0.7331
RP11-669E14.6	0.911449942232581
RP11-775H9.3	0.911409964779864
RP11-601H16.1	0.7327
RP11-386I14.2	0.7326
MRPL16	0.7326
RP11-387D10.3	0.7326
RP11-133L19.1	0.7326
RP11-20P5.2	0.7325
CERS5	0.911166102318292
RP4-605O3.4	0.911166102318292
PABPC4	0.7323
PPIEL	0.911126124865576
RP11-69E11.8	0.7323
SNORA55	0.7323
ZP3	0.966191068237514
LZTS3	0.911066158686501
HNRNPM	0.966151090784797
PRAM1	0.7322
RP11-1079J22.1	0.7322
RP13-884E18.2	0.911014187997969
RP11-263K4.5	0.7321
RNU4-28P	0.910942228583079
RNU6-279P	0.7319
P4HB	0.7319
RP11-498C9.2	0.7319
RP11-430H12.2	0.910866271422917
TADA1	0.7319
FAM43A	0.7317
CTC-498J12.3	0.965967194502301
RP11-502H18.2	0.7315
AC093107.7	0.7315
AC007375.1	0.7313
BTF3L4P4	0.7312
AC092675.3	0.910442510424121
AC008085.1	0.910434514933578
MICF	0.7312
AL035697.1	0.910374548754503
RP11-132N15.2	0.910350562282872
VDAC1	0.910334571301786
CTD-2171N6.1	0.985736044870693
AC005324.6	0.731
RP11-640I15.2	0.731
TBC1D26	0.731
RP11-8P13.1	0.731
PLEKHG6	0.985700065163248
AL022344.2	0.7309
RP11-6N17.4	0.910178659236191
SP2	0.985660087710531
RNU6-847P	0.7308
LRG_362	0.965563422229862
RN7SL111P	0.7307
RN7SL463P	0.7307
RP11-94A24.1	0.7306
RP11-290M5.2	0.7306
RP11-450H5.3	0.7305
C11ORF54	0.7305
TAF1D	0.909918805793532
IGJP1	0.7305
OR2H4P	0.909850844123914
RP11-426L16.7	0.909842848633371
RP11-694D5.1	0.965403512418996
HCK	0.965391519183181
STK17B	0.909806868925926
RNU2-27P	0.7303
RP11-197P3.4	0.909690934313047
LA16C-OS12.2	0.909634965879244
LUC7L	0.98548818466385
GAPDHP37	0.7302
AC006129.1	0.7302
RP11-466P24.7	0.965235607117586
MIR3165	0.7301
RFPL4AL1	0.7301
ZBTB43	0.909499042540007
RP11-248J18.3	0.7299
CDIP1	0.7299
SIKE1	0.7298
RP11-874G11.1	0.7298
ZNF354B	0.965091688287806
ACTN4P1	0.7297
RPL31P56	0.7295
RN7SKP13	0.7294
RP3-402G11.28	0.7293
SELO	0.7293
RP11-174G17.2	0.7292
FBXO42	0.996801803782667
TRDD3	0.7292
TRDJ1	0.7292
RP11-395G17.1	0.7292
RPS26P31	0.7292
RP11-644F5.11	0.729
AC093063.2	0.729
KLF10	0.729
RNA5SP82	0.964847825826234
HSPB11	0.908891385258714
LRRC42	0.729
DGCR5	0.964815843864061
RP5-947P14.1	0.908843412315454
PIK3R4	0.964747882194442
RP11-613M10.6	0.7288
RP11-511H9.3	0.7288
FAM188A	0.908679504759316
RP11-116D17.3	0.908651520542414
AC010458.1	0.7286
RP1-317E23.7	0.7284
RP11-1079K10.5	0.908503603967362
RP11-75L1.1	0.908471622005189
DPY19L1P2	0.908467624259917
TMEM75	0.7283
RP11-460N20.7	0.7283
CCDC179	0.908355687392311
TIMM13	0.964480033261241
GS1-115G20.2	0.985012452976521
AC068831.12	0.908207770817259
MIR3649	0.908203773071987
RP11-810M2.2	0.7279
CTD-2008A1.2	0.7278
IL17RE	0.908019876789491
RP11-175P13.3	0.7277
CTB-92J24.2	0.7276
CTB-92J24.3	0.907911937667156
ZNF726	0.7276
RP11-430L3.1	0.7275
HDAC11	0.907772016582647
FAM222A	0.984848545420383
RP11-395L14.3	0.7273
AC116609.1	0.7271
GS1-21A4.1	0.727
GS1-21A4.2	0.727
AC129492.6	0.964056272262444
URB2	0.907548142847434
RP5-890E16.2	0.964040281281357
MIR5582	0.7269
MIR7-1	0.7268
RNU6-913P	0.907440203725099
CAHM	0.907396228527111
CTD-3057O21.1	0.7266
RP11-410K21.2	0.907340260093307
RP11-781P6.1	0.907332264602764
NDUFS6	0.984712622081146
AC098870.1	0.907284291659504
SYCP3	0.7264
RP11-33I11.3	0.7264
RNU6-1251P	0.907192343518256
RPS3AP26	0.907172354791897
RP11-709A23.2	0.7262
RP11-1140I5.1	0.907080406650649
AC087477.1	0.7262
HCG15	0.7261
HCG16	0.7261
RNU7-102P	0.907024438216846
DLG5-AS1	0.726
RP11-313E19.1	0.726
RP11-110I1.6	0.906836544189077
RP3-473L9.4	0.7258
RP11-1094M14.12	0.7258
CKS1BP5	0.7257
RP11-408O19.5	0.906764584774187
C2ORF40	0.906760587028916
GEMIN6	0.7256
PCDHB1	0.7255
RP11-379K17.12	0.7254
AC005017.2	0.906572693001147
RP11-666A8.11	0.7254
RNA5SP339	0.906500733586257
RP11-1078H9.6	0.7252
IDH1-AS1	0.7252
CYP2A7	0.7249
RP11-981G7.1	0.906292850832131
CTA-384D8.31	0.7249
KLHDC7B	0.7249
RP11-69M1.3	0.7247
RP11-69M1.4	0.7247
MIR3973	0.7247
RP11-157B13.6	0.7247
CHRM3-AS1	0.906096961313819
CTD-3096M3.2	0.906017006408386
ZNF337-AS1	0.7244
PODN	0.905921060521866
RP11-334A14.5	0.905921060521866
CTD-2384A14.1	0.905889078559692
CTD-2384A14.2	0.7243
RP11-148E17.1	0.963172770557406
PGBD4P8	0.7243
RP11-460B17.2	0.905857096597519
PCED1CP	0.7242
RP11-386M24.6	0.7242
RP11-535C21.3	0.7241
AC073143.1	0.7241
RP11-216N14.1	0.7241
RP11-514P8.2	0.905713177767739
AC087430.1	0.7239
RP11-635L1.3	0.905653211588664
FAM83E	0.7239
RPL18	0.7239
RP11-461L18.1	0.7238
AC011290.5	0.7237
AC002310.10	0.7237
AC002310.12	0.7237
AC002310.13	0.7237
ZNF747	0.905477310796711
EMCN-IT2	0.905357378438561
RPL5P9	0.7233
PPP2R5D	0.905173482156064
CYP2D8P	0.7231
KRT18P51	0.905101522741174
RP11-63G10.2	0.7229
USP5	0.905001579109382
RP11-750H9.5	0.7228
SLC39A13	0.7228
CTB-133G6.1	0.904961601656666
NOV	0.904957603911394
RP11-775B15.2	0.904957603911394
RP3-522D1.1	0.962649065926817
RP11-573N10.1	0.7226
SLC32A1	0.7225
HLX	0.7225
RNA5SP110	0.7225
AC106782.20	0.7224
CTF1	0.7224
LRG_408	0.7224
MIR4519	0.7224
MIR762	0.7224
HMGN1P19	0.904705745959279
RN7SKP10	0.7222
RN7SL311P	0.7222
RP11-889L3.1	0.7222
DDX20	0.962433187682147
NDUFAF4P3	0.904449890261892
RP11-710C12.1	0.7218
RP5-951N9.1	0.962305259833454
RP5-951N9.2	0.904357942120644
RP11-493G17.4	0.7217
RNU4-85P	0.7216
HNRNPUL2	0.904206027800321
HNRNPUL2-BSCL2	0.904206027800321
TTC9C	0.7215
C4ORF32	0.904166050347604
RP5-834N19.1	0.7215
AC018799.1	0.992448259181821
HIST2H2AA3	0.7215
HIST2H2BD	0.7215
HIST2H3C	0.7215
HIST2H4A	0.7215
RP11-196G18.22	0.7215
RP11-196G18.24	0.7215
RP11-389C8.2	0.7215
RP11-281P23.1	0.962109370315142
CTD-3088G3.6	0.7212
RASA1	0.962105372569871
RN7SL629P	0.7212
RP13-884E18.4	0.904002142791466
MIR135B	0.903998145046194
ABCF2P1	0.7211
HVCN1	0.7211
TCTN1	0.7211
RNU6-24P	0.7211
LRG_107	0.7211
SLC35C1	0.7211
RPS2P5	0.721
PAICSP4	0.961981442466449
RN7SL468P	0.903798257782611
RP11-788A4.1	0.7209
AC119673.1	0.7209
NUCKS1	0.903790262292067
MIR4296	0.961849516872484
NECAP1P2	0.7207
TAF13P2	0.7207
RAB10	0.903546399830496
RN7SL14P	0.903498426887236
AP3M2	0.903374496783814
SLC7A4	0.7204
RP11-168O16.1	0.7202
RP11-717H13.1	0.7202
RPL23AP53	0.7202
RP11-290M5.4	0.7202
CAP1P2	0.903170611774959
RP11-386G11.10	0.72
MIR3920	0.7199
C10ORF62	0.7198
CTD-3032J10.3	0.902886771860671
USE1	0.7198
MIR4442	0.7197
RPS20P14	0.902758844011977
CYCSP53	0.7195
MIR2278	0.7194
B3GALNT1	0.902598934201111
CTD-2369P2.10	0.902546963512579
FDX1L	0.902546963512579
ZGLP1	0.7193
RP11-710M11.1	0.7192
AC009414.1	0.902498990569319
RP5-991C6.2	0.902490995078776
FAM222A-AS1	0.983217465349543
RP11-159C21.4	0.719
RP11-255G21.1	0.719
RP11-690C23.2	0.7189
PPP1CB	0.983213467604271
RP11-413G15.1	0.7186
CYR61	0.902159182221227
MIR5092	0.961053965563422
ADCYAP1	0.902083225061066
RP11-672L10.2	0.902083225061066
GS1-72M22.1	0.7185
NEFM	0.7185
AC005262.3	0.902067234079979
RP11-90P5.2	0.7185
RP11-108P20.4	0.7184
MKKS	0.983153501425196
HSP90AA5P	0.7184
RN7SKP130	0.7184
RNU6-65P	0.7183
LINC01103	0.901931310740742
ZFAND2A	0.7183
RP11-93K7.1	0.7182
FASLG	0.960890058007284
LRG_58	0.960890058007284
RP11-725G5.3	0.960854078299839
AC011755.1	0.718
RP11-337A23.3	0.718
OR1H1P	0.99203649141884
OR1Q1	0.983045562302861
RP11-361M4.1	0.7179
RP11-275O18.1	0.7179
RP11-466P24.6	0.901623484354824
OR14K1	0.7177
RP11-640B6.1	0.7176
RP11-343J3.7	0.901479565525044
AC015815.1	0.901467572289229
HSPD1P1	0.901419599345969
DNAJB4	0.7175
AC016712.2	0.90139961061961
KRTCAP3	0.901367628657437
NRBP1	0.960578233876094
RP11-756P10.5	0.7174
AC074117.13	0.901339644440535
IFT172	0.997969145401993
AC093627.11	0.7172
AC012442.5	0.982809695331833
AC104387.1	0.717
RP11-15H7.2	0.901075793252606
RAD54L	0.901051806780976
RP11-807H7.1	0.7169
OR7K1P	0.7169
RP11-181K12.2	0.900911885696467
HLA-P	0.7167
EIF2AK1	0.960258414254361
RNU6-218P	0.7166
RNU6-305P	0.7166
GALNT11	0.7165
RP5-981O7.2	0.7165
GALNT3	0.7165
AC090602.2	0.900731987159242
RPL5P1	0.900731987159242
RP11-10I6.2	0.7164
RP1-177A13.1	0.7163
RP5-1132H15.2	0.7163
CCDC115	0.7162
MAP1LC3A	0.7162
AC005162.5	0.900456142735497
PGLYRP3	0.982485877964828
RP11-321N4.5	0.959958583358986
SNX14	0.982477882474284
AC099539.1	0.7159
CTD-2246P4.1	0.900232269000284
RN7SL102P	0.900220275764469
CTC-297N7.9	0.7156
RP11-963H4.2	0.7156
ZNF14	0.959854641981922
RP11-421M1.8	0.90017630056648
HSPA8P5	0.7154
TPT1P9	0.7154
OR5AH1P	0.900044374972516
USP42	0.959698729916327
RP4-614C15.3	0.7152
MZT2B	0.7152
TUBA3E	0.7152
TMEM174	0.899868474180562
SLC10A4	0.715
ZAR1	0.715
PSPC1	0.715
SNORD58A	0.7149
SNORD58C	0.7149
RP11-524O24.2	0.7148
HNRNPA1P68	0.7147
RP4-816N1.1	0.7145
RP11-347D21.3	0.7145
SDPR	0.982194042559996
FARP1-AS1	0.899472697398667
XYLT2	0.7144
HNRNPA1P51	0.899412731219592
RPS2P44	0.7143
FLJ00418	0.7143
MTSS1L	0.7143
RP11-12A2.1	0.899356762785789
MDH2	0.7142
RPL36P20	0.7142
LRG_99	0.7142
KIAA1430	0.899268812389812
CTC-484M2.1	0.7141
AC018442.1	0.714
RP11-10J21.6	0.714
SPINT1	0.714
MIR369	0.899172866503292
MIR377	0.899172866503292
MIR409	0.899172866503292
MIR410	0.899172866503292
MIR412	0.899172866503292
MIR541	0.899172866503292
MIR656	0.959286962153346
AC092316.1	0.899156875522205
CTD-2501O3.3	0.7137
C1ORF122	0.7136
MTF1	0.7136
YRDC	0.7136
RN7SL414P	0.7135
CTB-179I1.1	0.7133
KIAA0100	0.7133
SDF2	0.7133
MIR2392	0.7133
RNA5SP219	0.7132
RP3-325F22.3	0.959087074889762
RPS26P6	0.7131
CTA-29F11.1	0.713
RP11-281P11.1	0.713
TXNDC15	0.898517236278739
ST20	0.89849724755238
EARS2	0.898485254316565
UBFD1	0.7129
GINM1	0.7126
RP1-12G14.7	0.7126
JAGN1	0.898289364798254
RP11-136K14.3	0.7125
RNU6-463P	0.7124
CLEC4D	0.89806549106304
RP11-561P12.2	0.7123
RP11-328C8.5	0.89796954517652
TMEM247	0.995734405795132
RN7SL481P	0.897937563214347
AL645728.2	0.7121
RP11-47F1.1	0.712
DTX2	0.712
RN7SL380P	0.712
SLC22A7	0.897829624092012
PWP1	0.981670337929408
RP11-53O19.3	0.7119
ADH1C	0.897765660167665
ARHGEF7-AS2	0.89772968046022
MED13	0.897725682714949
AC092610.12	0.7116
PAPOLB	0.7116
OR5D17P	0.7116
GPR18	0.7115
DDIT4	0.897565772904082
RP11-442H21.2	0.897565772904082
AC067940.1	0.7114
PGS1	0.997729280685693
ASPSCR1	0.7114
RN7SKP100	0.7113
APH1A	0.958307514561787
CA14	0.7112
RP4-790G17.7	0.7112
RN7SL810P	0.7111
RP11-318G21.4	0.7111
AL626787.1	0.711
AC091729.9	0.711
RP11-299L17.3	0.958163595732007
LINC00238	0.7108
ZNF765	0.7108
AC104984.4	0.7107
RNY4P13	0.897090041216754
RP11-311H10.7	0.7107
OR4L1	0.958059654354944
LRRC15	0.981382500269848
AC010894.5	0.896870165226812
SOCS7	0.896854174245725
FTH1P22	0.7103
ZNF394	0.7103
RP11-366M4.12	0.7102
CETN1	0.7101
RP11-1105G2.3	0.89665028923687
RP11-345F18.1	0.71
PGBD2	0.71
RNU6-1205P	0.71
RP11-410B16.1	0.71
RP11-543P15.1	0.957835780619731
LINC00415	0.7097
BTBD7P1	0.7097
RP11-730A19.7	0.7097
RPSAP1	0.7097
RP11-1060J15.3	0.7096
RP11-552E10.1	0.89636245157731
AP000620.1	0.7096
AC012506.3	0.7095
CEP97	0.896226528238074
RP11-393M18.1	0.896138577842097
RN7SL147P	0.957583922667615
RP11-813P10.2	0.896110593625195
NDUFS7	0.7091
UBOX5	0.896078611663022
UBOX5-AS1	0.7091
AL583832.1	0.957487976781095
MIR561	0.7089
RP11-44N21.1	0.7089
RP5-968D22.3	0.957447999328379
ZNF671	0.957432008347292
FAM213A	0.7088
RN7SKP286	0.7086
AC104802.1	0.7086
ABCB10	0.895638859683139
RNA5SP78	0.7086
SNORA24	0.7085
GS1-531I17.3	0.89559488448515
SNORA15	0.7084
LSM6	0.957224125593165
AC079005.1	0.7084
KRT18P61	0.7084
AL138815.2	0.895454963400642
GZMM	0.7081
RPL3L	0.957104193235015
SUMO2P13	0.7081
RP11-100M12.3	0.980822815931814
CTC-224D3.1	0.708
AC005777.3	0.708
CTD-2509G16.1	0.895127148288365
RPL21P7	0.7078
SPA17P1	0.894987227203857
RP4-765H13.1	0.894919265534239
RP11-461M2.2	0.894751360232829
AL158151.1	0.894699389544297
CTB-1144G6.5	0.956716411943664
TECPR1	0.894535481988159
RNU6-74P	0.7069
RP11-368I23.3	0.894527486497615
RP11-368I23.4	0.7069
KRT18P60	0.7068
RP11-440L16.1	0.95668442998149
RPL21P40	0.7067
RN7SKP263	0.7067
PEBP1P1	0.7067
CTD-2331H12.7	0.7065
DUSP8	0.7065
RP11-168F9.2	0.894319603743489
NLRC4	0.894295617271859
ALG1L3P	0.7065
GSTO1	0.894283624036044
RNU7-111P	0.7064
FOXD3	0.7064
RP4-792G4.2	0.7064
MIR4727	0.7064
LINC00184	0.7064
RP11-831F12.3	0.7064
RP11-831F12.4	0.7064
RP11-655B23.1	0.7063
RP11-149I2.4	0.7063
PTGR2	0.7063
RP5-1021I20.4	0.89413170971572
RP11-417F21.1	0.89410772324409
RNU4ATAC10P	0.89408373677246
RNU4ATAC5P	0.89408373677246
RNU6-344P	0.956412583303017
RP3-333A15.1	0.7061
RP11-321A17.3	0.893951811178495
RHOQ	0.99050135723452
VPREB3	0.706
AL132709.5	0.7059
SNORD113-4	0.7059
SNORD113-5	0.7059
SNORD113-6	0.7059
SNORD113-7	0.7059
SNORD113-8	0.7059
SNORD113-9	0.7059
RN7SL131P	0.7058
RN7SL543P	0.7058
AC092635.1	0.99045338429126
RP11-478H13.1	0.7056
RP1-20N4.1	0.893600009594589
RNU7-172P	0.7056
STK36	0.956148732115087
TRAV8-5	0.893496068217525
RP11-539L10.2	0.7054
AC011484.1	0.7054
PNMAL2	0.7054
RP11-1029J19.4	0.7053
ZBP1	0.980259133848509
SGOL1	0.956020804266394
RP11-504A18.1	0.956000815540035
RN7SL542P	0.7051
CBLC	0.705
AC019100.3	0.7049
C7ORF55-LUC7L2	0.955908867398787
LUC7L2	0.955908867398787
LINC00423	0.893072307218729
CKM	0.89302833202074
SNRPE	0.893000347803839
OTUD4	0.7047
AC128709.2	0.7045
ANKRD26P1	0.892808456030799
TMEM80	0.7044
OR11M1P	0.892752487596995
RELA	0.95562902522977
SIPA1	0.7043
TMEM81	0.7042
AC004866.3	0.7042
RP11-44K6.4	0.7042
RP11-47I22.2	0.89262056200303
CTC-360P9.2	0.7041
RNA5SP45	0.7039
AL672294.1	0.7038
RP11-75A5.1	0.892432667975262
SETP11	0.892412679248904
C19ORF81	0.955381165022927
USP12-AS1	0.955353180806025
AC007879.3	0.89228475140021
CTD-3229J4.1	0.7035
NR2C2	0.99505878684422
MIR1275	0.7034
KLHL7	0.7034
RP11-355I22.8	0.7034
RP11-286N3.2	0.892036891193367
IGLV1-44	0.7032
IGLV5-45	0.7032
