gene	p
PLEKHA8P1	0.743164679768922
CTB-17P3.4	0.900244748563113
XYLB	0.816052712813653
RNA5SP80	0.74296256008467
SYNE1-AS1	0.816001264166752
NAAA	0.942847903100148
LINC00654	0.900064678298961
RP5-1022P6.7	0.742900086727719
RP4-597N16.1	0.626802540093196
RP11-96J19.4	0.626780490673095
RP11-285G1.2	0.90001322965206
CTB-35F21.1	0.865373590674565
C2ORF82	0.8158285437093
MIR551B	0.742657543106616
B9D2	0.626545296858693
CTB-161J7.1	0.742617119169766
CTB-161J7.2	0.742617119169766
AC006499.4	0.815681547575299
AC006499.5	0.626497523115142
AC006499.8	0.626497523115142
RP11-1042B17.3	0.626493848211792
SIX6	0.742576695232915
NCLN	0.942675182642696
S1PR4	0.865219244733863
C3ORF84	0.742525246586015
CCDC71	0.815633773831748
KLHDC8B	0.742525246586015
RP11-432J22.2	0.4176
RP11-100L22.1	0.742400299872113
AC007216.1	0.62629907833424
RP11-166B2.5	0.62629907833424
RP11-819C21.1	0.4175
RAB14	0.742348851225213
SLC25A1P1	0.4174
ABCG4	0.742238604124712
AP002956.1	0.626133707683488
AL132709.5	0.626071234326537
SNORD113-1	0.626071234326537
SNORD113-2	0.626071234326537
SNORD113-3	0.626071234326537
SNORD113-4	0.626071234326537
SNORD113-5	0.626071234326537
RPL7L1P9	0.924315365505887
RP11-511I11.2	0.626056534713137
KLKP1	0.815303032530244
BUD31	0.625898513869085
PDAP1	0.625898513869085
MIR3189	0.4171
RP11-1151B14.2	0.625836040512135
PXMP2	0.625773567155184
RP13-672B3.2	0.625773567155184
LINC00332	0.815115612459392
RP3-467L1.6	0.741911537726558
VAMP3	0.864737832395008
RP11-815J21.2	0.942322391921092
TBCC	0.741863763983007
CTA-398F10.2	0.741856414176307
RP11-432J9.3	0.625663320054683
PPY	0.417
RP11-527L4.2	0.417
RP11-527L4.6	0.417
RP11-600G3.1	0.625615546311132
RNU6-729P	0.741771891399256
RP11-981G7.2	0.814990665745491
RP11-981G7.3	0.814990665745491
RP11-627D16.2	0.4169
CTC-265F19.1	0.62546487527378
RNU6-964P	0.4168
AC008592.3	0.741525672874803
AC008592.4	0.923962574784283
RP11-14K2.1	0.625266430492878
CTD-2060F24.1	0.625152508489027
RP1-182O16.2	0.4166
RP11-145O15.2	0.814557027150186
RP11-762I7.4	0.4166
RN7SL731P	0.625067985711976
RNU6-37P	0.4165
RNA5SP241	0.74125005512355
AC024704.2	0.625020211968425
AC104653.1	0.7412243308001
AC010525.1	0.4164
AC010525.4	0.4164
AC010525.6	0.4164
AC010525.7	0.4164
CTD-2311A18.1	0.814476179276485
CTD-2396E7.7	0.864190271795852
CTD-2396E7.8	0.814454129856385
HSPB11	0.741150832733099
HOXB3	0.955555718884593
HOXB5	0.624821767187523
HOXB6	0.624821767187523
HOXB-AS3	0.955555718884593
MIR10A	0.741044260535948
RNU6-620P	0.624792367960723
RP11-447M4.1	0.814307133722383
MARCH8	0.898822560966647
MIR4486	0.740875214981846
MIR3128	0.740867865175146
FAM43B	0.740845815755046
OR5H1	0.4161
RP5-1061H20.4	0.62454247453292
TMEM78	0.740779667494745
AC006369.3	0.416
NUDT21	0.740698819621044
Z98256.1	0.898653515412545
KCNAB1-AS1	0.923484837348778
CTD-2089N3.2	0.740555498390392
CTD-2089N3.3	0.740555498390392
NUDT19P4	0.624325655235267
CTA-85E5.7	0.4158
RP11-115D7.3	0.624270531685017
NUS1	0.863672110423496
RP11-370B11.1	0.740463625806641
GALNT12	0.973456173102647
RP3-468B3.4	0.898466095341693
AC104037.1	0.4158
ZNF383	0.74031662967264
CNTN2	0.941591086154434
CWC15	0.623917740963413
RP11-216N21.1	0.813498654985374
RP11-902B17.1	0.863392817768893
RP11-417F21.2	0.623756045216011
GRIN2C	0.739963838951036
ATP6V1C1	0.941524937894133
MTND1P5	0.813355333754722
RPL21P122	0.4154
MOSPD3	0.4154
TFR2	0.813311234914522
ZNF518B	0.813278160784371
MARVELD3	0.813234061944171
RP11-432I5.2	0.813234061944171
AL109754.1	0.923025474430022
ATMIN	0.739754369460083
RP11-303E16.3	0.863117200017639
RP11-169K16.7	0.4153
HNRNPRP2	0.739706595716533
HNRNPH1P3	0.4152
RRP15	0.813057666583369
FNDC1	0.979155948198562
RP11-13P5.2	0.4151
CCM2L	0.812991518323068
RNA5SP481	0.4151
AP003419.11	0.812984168516368
CLCF1	0.812984168516368
POLD4	0.739566949389231
RN7SKP239	0.812984168516368
RP11-254F19.2	0.812936394772817
RNU6-918P	0.623215834423555
NMS	0.812892295932617
CIDEB	0.623120286936454
DHRS1	0.812822472768966
LTB4R	0.739383204221729
LTB4R2	0.812822472768966
NOP9	0.812822472768966
CTC-425F1.4	0.4149
RAD23A	0.4149
RP11-368P15.2	0.623061488482853
RP11-368P15.3	0.623061488482853
MIR378B	0.623024739449352
AL121897.1	0.4148
KIF3B	0.4148
CTD-2333K2.1	0.4148
RNA5SP188	0.4148
RNA5SP277	0.4147
ZMYND12	0.812587278954564
ABCA9	0.941083949492128
RP11-413B19.2	0.862591688838584
CTD-2339F6.1	0.862547589998383
BCAR4	0.4146
RSL1D1	0.4146
PGDP1	0.739012038983375
RPL7AL3	0.812440282820562
RP11-351E7.1	0.738901791882874
RP11-669N7.2	0.738890767172823
PLCG1	0.622532302400447
RP3-511B24.6	0.622532302400447
RP11-555K12.2	0.738798894589072
AC092162.2	0.4144
FUCA1P1	0.4144
RNU6-59P	0.622407355686545
CTC-461H2.2	0.622366931749695
RP11-61F5.1	0.4142
IZUMO3	0.4142
RP11-20A20.2	0.812168339972659
AL080274.1	0.862191124373429
RN7SKP111	0.897286451366329
RP3-439F8.1	0.897268076849579
AZIN1	0.97284981404989
CASP3	0.738108012759264
LRG_32	0.954445898072881
RN7SL594P	0.4137
ZNF337-AS1	0.621712798953387
KAZALD1	0.738049214305664
RP11-108L7.15	0.621701774243337
FUT3	0.811675902923753
SS18L2P1	0.4137
RP11-631M6.3	0.4137
NDUFB4P1	0.4137
PFN4	0.737869144041512
MIR132	0.621488629849035
MIR212	0.621488629849035
OVCA2	0.737854444428112
RP11-667K14.3	0.737854444428112
RP11-667K14.4	0.737854444428112
RPS7P15	0.861753810874774
AL161421.1	0.621418806685384
RN7SL277P	0.737773596554411
RP1-178F10.3	0.73770377339076
SMCR8	0.73770377339076
RP13-359K18.1	0.621293859971483
MIR34A	0.737582501580208
APOOP4	0.4133
RP11-642E20.2	0.4133
RP11-642E20.3	0.4133
LINC01079	0.861511267253671
AC040163.1	0.4132
DHX36	0.861485542930221
IGLCOR22-1	0.737490628996457
RNA5SP101	0.737464904673007
TUBE1	0.4131
WISP3	0.737453879962957
LRG_112	0.861456143703421
STAT3	0.861456143703421
EBLN2	0.620937394346529
PPP4R2	0.954243778388628
COPS2	0.737255435182055
AL359253.1	0.737229710858604
C10ORF25	0.737200311631804
ZNF22	0.737200311631804
RP11-50D9.3	0.4129
AC068831.3	0.737090064531303
HDDC3	0.620639727175175
ZCCHC10	0.737071690014553
RN7SKP10	0.620547854591424
RP11-744I24.2	0.4127
AC016405.2	0.736946743300651
SMAD1	0.861118052595217
SMAD1-AS2	0.620415558070823
SP8	0.7368622205236
WNT16	0.73682914639345
RP11-190A12.8	0.736759323229799
VSIG8	0.896356700818769
RP1-86D1.2	0.4126
AC079354.3	0.810437460494789
RP4-784A16.4	0.810408061267989
RP11-548L20.1	0.986781372649899
LINC01120	0.736505754898646
MED15P3	0.620051742639169
ITGB3BP	0.953968160637375
RP11-154H12.3	0.896095782680915
SNCG	0.736377133281395
RP11-384C4.2	0.619856972761616
SNORA16B	0.619856972761616
AC004945.1	0.619853297858266
RNU6-530P	0.619853297858266
RAI1-AS1	0.619838598244866
RP1-253P7.1	0.4122
SMCR5	0.4122
HES5	0.4122
CBFB	0.619783474694616
AC069368.3	0.939974128680416
PLEKHO2	0.736208087727293
ARID1A	0.619669552690764
MIR4500	0.736097840626792
RP11-29P20.1	0.736097840626792
FNDC3A	0.895882638286613
RAD17P2	0.4121
RN7SKP165	0.736028017463141
RP11-118H4.1	0.736028017463141
FLJ00325	0.619500507136662
AC099339.1	0.619482132619912
TYW3	0.619449058489762
RP11-24P14.1	0.895845889253113
ABHD16A	0.809849475958782
LY6G6F	0.860368372311808
MEGT1	0.860368372311808
MIR4646	0.735895720942539
XXBAC-BPG32J3.20	0.895801790412912
AP3M1	0.4119
RP11-469N6.1	0.964316688471093
CHCHD3P2	0.4117
AC022498.1	0.80961060724103
DNAJC24	0.735576004351085
MIS18BP1	0.619041144217907
CHCHD4P4	0.619008070087757
PSMA3P	0.618989695571006
KIAA1257	0.953611695012421
TNFRSF4	0.735451057637184
RP11-161H23.10	0.4115
SLC25A2	0.809412162460127
KRT8P2	0.4115
CTD-2236F14.1	0.809364388716577
RP11-57P19.1	0.809357038909877
CTD-2024P10.1	0.859916359199753
CTD-2024P10.2	0.735304061503183
KIAA0895	0.895390201237707
RP11-166J5.1	0.4114
EPO	0.4113
POP7	0.4113
AC114812.10	0.4113
AC114812.5	0.4113
UGT1A2P	0.618545032265651
IYD	0.93944494259801
FAM73B	0.735002719428479
SH3GLB2	0.735002719428479
RP11-435O5.2	0.809070396448573
KRTAP5-4	0.734921871554778
RCOR1	0.895224830586956
AL365361.1	0.618166517220597
RP11-284N8.3	0.618166517220597
AC078864.2	0.618155492510547
RNU6-1218P	0.4109
MIR3684	0.4108
C2CD2L	0.734675653030325
RP11-524C21.1	0.859490070411148
RP11-524C21.2	0.734660953416925
RP5-1107A17.2	0.4108
RP11-263C24.3	0.618026870893295
CDH15	0.618015846183245
HNRNPA1P2	0.859427597054197
FNBP1P1	0.808655132370019
OR6V1	0.808581634303018
OR9P1P	0.808581634303018
ACOT7	0.953269929000867
GPR153	0.808555909979567
RP11-22D3.1	0.4105
RP11-22D3.2	0.4105
RN7SL841P	0.808441987975716
VN1R1	0.617593232297991
VN1R107P	0.4104
ZNF749	0.73419791559482
RP11-16E12.1	0.859122580076144
RP11-1017G21.5	0.734069293977568
RP11-1017G21.6	0.617460935777389
KIAA1147	0.808170045127813
WEE2	0.808170045127813
WEE2-AS1	0.808170045127813
RP11-335O13.7	0.617288215319937
AL162497.1	0.617174293316086
RP11-100K18.1	0.617133869379235
MTND2P9	0.894522924047098
RP11-117O7.2	0.920023078393038
ANKRD61	0.41
RP11-673P17.2	0.80789075247321
AC003664.1	0.807854003439709
KB-1589B1.4	0.807846653633009
RPS23P1	0.807846653633009
SUMO2P18	0.807846653633009
AL359878.1	0.733499683958312
ZNF154	0.858611768510488
ST13P3	0.616777403754281
ASAP3	0.858567669670288
OR8B6P	0.73330491408076
LRG_270	0.971692219494627
SLC12A6	0.971692219494627
AC002064.5	0.807574710785106
MIR3166	0.4095
RP11-360F5.1	0.733253465433859
DPPA3P2	0.616531185229829
GFPT1	0.4095
AC024257.1	0.616442987549428
SLC18A1	0.963530259154184
MOBP	0.894100310161843
TM4SF5	0.807335842067354
ZC3HAV1L	0.4093
LRG_102	0.4093
MEF2B	0.919622513927884
MEF2BNB	0.732911699422305
MEF2BNB-MEF2B	0.919622513927884
NR2C2AP	0.4093
RFXANK	0.4093
RP11-37L2.1	0.4092
AC016683.5	0.89388716576754
RP11-386B13.4	0.807104323156301
RP11-818F20.4	0.732738978964853
RP11-184I16.3	0.615957900307222
RNU6-891P	0.615939525790472
SUMO1P2	0.615928501080422
DCTN2	0.8069867262491
DDIT3	0.732606682444252
MBD6	0.732606682444252
MIR616	0.732606682444252
FOXC1	0.732551558894001
NAALAD2	0.806916903085449
SLC15A5	0.995737112113951
RNU6-913P	0.73245233650355
RP3-455J7.3	0.857825339193579
GPIHBP1	0.4088
ALOX12P1	0.893659321759838
GOSR1	0.732382513339899
AC008703.1	0.615630833909068
GRTP1	0.91928809772303
GRTP1-AS1	0.857744491319878
AC091321.1	0.732309015272898
RP11-23J9.3	0.732301665466198
RNU6-639P	0.615568360552117
RN7SL112P	0.615564685648767
RNU6-219P	0.4087
LRIG3	0.857707742286378
RP11-150C16.1	0.971486424907025
LINC00583	0.893574798982787
C20ORF166	0.4087
MIR133A2	0.4087
RPL7P3	0.4087
WI2-87327B8.1	0.4087
RP11-665C16.1	0.615472813065016
RP11-665C16.6	0.4087
RASSF10	0.4087
RP5-827C21.1	0.4087
SERPINC1	0.732070146555146
RP11-219B17.2	0.806450190359994
RP11-359B20.1	0.4085
SLC4A7	0.938118302488645
SUCLA2-AS1	0.615244969057314
CEP57L1P1	0.615237619250614
AC016739.2	0.806350967969542
HOXD1	0.4085
ADD3	0.857395375501624
RN7SL450P	0.615197195313763
RN7SL792P	0.731875376677593
FBXO27	0.806262770289141
CHMP4BP1	0.615097972923312
AP006621.1	0.615053874083112
AP006621.5	0.615053874083112
AP006621.6	0.615053874083112
CEND1	0.615053874083112
SLC25A22	0.615053874083112
FAM204A	0.857233679754222
RP11-402L6.1	0.61493995207926
OR5S1P	0.4082
RP11-226P1.3	0.61491055285246
RP11-482M8.3	0.61487012891561
AC104687.1	0.806016551764689
RAB11FIP3	0.971207132252422
RP11-96P7.1	0.731423363565538
GON4L	0.731353540401887
RP11-101O6.2	0.614627585294507
SYT11	0.805825456790486
RNA5SP264	0.4079
ARMC4P1	0.614458539740405
RP11-356I2.1	0.731184494847785
AC073465.3	0.731173470137735
CHIAP2	0.962802628290876
MECR	0.805417542518632
RP11-467D18.2	0.730912551999882
ADIPOQ-AS1	0.614149847859001
ESPL1	0.805366093871731
CTD-2284J15.1	0.4075
WWP1	0.856472974760764
AC068533.7	0.613955077981449
CRCP	0.4074
RP5-1132H15.1	0.613955077981449
RP11-315A16.1	0.805200723220979
SLC40A1	0.805182348704229
RP1-72A23.3	0.613899954431198
CHIA	0.993039733055021
HNRNPA1	0.613789707330697
NFE2	0.4073
MIR4636	0.4073
GAPDHP41	0.613771332813947
RP11-390M11.1	0.730511987534728
CYP2A7	0.4072
CYP2G1P	0.730500962824678
RNU6-268P	0.613694159843596
RNA5SP195	0.4071
ATP6V1A	0.730379691014126
PSMD10P3	0.613561863322995
RP11-168A11.4	0.804917755663026
RN7SKP247	0.613469990739244
ZIC2	0.804840582692675
UBL7	0.730240044686825
KRT8P25	0.4068
DUTP6	0.4068
POGK	0.4068
TADA1	0.4068
LY6E	0.730096723456173
RP11-273G15.2	0.804686236751973
STX18-IT1	0.4067
NNT	0.613231122021491
AC068831.10	0.730048949712623
AC068831.11	0.4067
AC068831.12	0.4067
ITPKA	0.729957077128871
LTK	0.804553940231372
AC098817.3	0.72981008099487
MTND4P25	0.72981008099487
MTND5P27	0.72981008099487
MTND6P7	0.72981008099487
KRT18P33	0.612966528980288
RP11-84A14.5	0.4064
AC005189.6	0.729637360537418
BLVRA	0.891704273177615
CSRNP2	0.804175425186318
DCTN1	0.729541813050317
DCTN1-AS1	0.4063
CTD-2552B11.3	0.612712960649135
AC007192.6	0.4063
PIK3R2	0.936780637669229
RPL8	0.4063
RP11-298E2.2	0.729409516529715
RNA5SP78	0.612558614708433
MTND5P18	0.612536565288333
MTND6P15	0.612536565288333
MTRNR2L11	0.4061
RP11-193H5.5	0.612536565288333
MIR378E	0.803973305502065
ZFP41	0.936714489408929
EEF1A1P9	0.612470417028032
RP11-235E17.4	0.729233121168913
CPNE1	0.803877758014964
RP1-309K20.6	0.803877758014964
RPS7P1	0.612389569154331
RP1-29C18.10	0.891424980523012
ZNF14	0.803848358788164
RNA5SP103	0.406
CATSPER3	0.729141248585162
AC009941.1	0.406
C17ORF102	0.729097149744962
PRIM2	0.803649914007262
AC008069.2	0.612147025533228
RP11-174I12.2	0.854958914580547
AL591069.1	0.612091901982978
SLC22A3	0.981757779770392
RP11-344A5.1	0.89120081141866
RP11-466P24.7	0.728825206897059
MIR605	0.611989004689177
RN7SL140P	0.728803157476958
RNU6-961P	0.728803157476958
FHL3	0.611948580752326
RNU6-510P	0.728773758250158
SF3A3	0.803440444516309
UTP11L	0.728773758250158
HIGD1B	0.611930206235576
DHH	0.4056
RP11-386G11.8	0.4056
OR8B5P	0.4055
HMGN1P18	0.4055
RASA1	0.803337547222508
RNU6-606P	0.728645136632907
RP11-94B19.2	0.4055
RP11-94B19.3	0.4055
RP11-94B19.4	0.4055
RP11-94B19.7	0.4055
HSP90AA1	0.803278748768907
MTG1	0.728553264049155
RP11-108K14.8	0.803267724058857
AC004447.2	0.611672963001073
PPP1R14BP5	0.611665613194373
KCTD20	0.728443016948654
RP11-629F19.1	0.611522291963721
RN7SKP225	0.728292345911303
EIF4BP6	0.803003131017654
BTF3L4P4	0.61138632053977
IVD	0.85441870378809
RN7SKP87	0.85440767907804
RP11-413G15.1	0.4052
PAPD5	0.728171074100751
FASTKD2	0.611294447956019
RP11-731J8.2	0.611272398535919
AL449083.1	0.611265048729218
RNU6-919P	0.802823060753502
UPP1	0.802694439136251
AC002429.4	0.611040879624866
GS1-200K5.1	0.611040879624866
AL590822.2	0.611033529818166
C1ORF86	0.611033529818166
RP11-181G12.2	0.611033529818166
RP11-390C19.1	0.611022505108116
CYCSP28	0.4049
RP11-109A6.2	0.727858707315998
AC011478.1	0.727700686471946
RP1-86D1.4	0.4047
RNU6-1155P	0.610746887356862
RP11-723D22.3	0.610713813226712
RP11-499O7.4	0.4046
RP11-790L1.3	0.4045
DUSP23	0.727480192270943
RP11-58A17.2	0.4044
RNU6-1006P	0.610445545282159
LA16C-OS12.2	0.727325846330241
ENO1P3	0.727307471813491
OXCT1	0.802121154213644
RNA5SP220	0.4043
METTL25	0.853657998794632
FAM20B	0.935641417630716
CTD-2653B5.1	0.801996207499743
RP11-98O2.1	0.950212409413632
HMGN2P30	0.727002454835438
AC079117.1	0.853397080656779
RNU7-20P	0.726951006188537
RP11-174O3.4	0.80174631407194
TUFMP1	0.726829734377986
RP11-38F22.1	0.935380499492863
SULT1E1	0.961314292434109
RPL5P16	0.889672051625042
AC007395.3	0.726745211600935
CEBPZ	0.853180261359126
CTD-2194F12.1	0.4038
CTD-2533K21.4	0.801591968131238
CTD-2538G9.5	0.609717914418851
RNU7-185P	0.801536844580988
RNU6-1138P	0.726539417013333
RN7SL41P	0.853007540901674
QRICH2	0.969766570139205
AP000439.2	0.72632627261903
FOXJ3	0.915624219083038
RP11-428I12.1	0.72629319848888
RN7SL849P	0.889337635420189
STAG3L4	0.4033
RP11-964E11.2	0.801099531082333
AJ239322.1	0.4032
AJ239322.3	0.4032
RP11-497G19.1	0.852709873730321
BTBD1	0.852691499213571
MIR4515	0.609023357685693
RP11-382A20.6	0.915547046112687
RP11-382A20.7	0.801022358111982
MZT1	0.801007658498581
TMEM67	0.801000308691881
RPS3A	0.4031
SNORD73	0.4031
SNORD73A	0.4031
CTD-2373J6.1	0.608971909038792
MPP6	0.976252774552029
FAM172BP	0.403
NIFKP3	0.60880286348469
RP11-444J21.2	0.60880286348469
RP5-1071N3.1	0.725800761439974
RP11-120K18.3	0.608707315997589
AC004837.3	0.725749312793074
AC004837.4	0.725749312793074
C4A	0.800673242293728
LRG_137	0.800673242293728
NCAPD2P1	0.608490496699937
RN7SL132P	0.608490496699937
CTD-2547L24.3	0.800588719516677
RP11-492L8.1	0.4026
LYZL2	0.888867247791383
RNU6-1063P	0.4025
CTC-550B14.1	0.4025
NLRP2	0.888793749724382
RNU6-853P	0.4025
EXD1	0.934689617663055
FAM32A	0.4024
MIR4417	0.725223801614018
SLAMF6	0.608053183201282
RP11-6I2.3	0.960803480868453
OBP2B	0.607994384747681
RNU4-71P	0.725047406253216
KRT18P31	0.4022
RP11-235E17.6	0.724904085022564
OR51A5P	0.724834261858913
GS1-111G14.1	0.724797512825413
PROC	0.799850063943318
FCAMR	0.799783915683018
EGLN3-AS1	0.851578003498508
RP11-490G8.1	0.724657866498111
GOT2	0.724613767657911
AC005033.6	0.4019
TVP23BP2	0.4019
RP11-435F17.1	0.4019
RP11-525G13.2	0.72455864410766
RP11-57H14.4	0.72455129430096
AC021052.1	0.607388025694924
RN7SKP11	0.799581795998765
RP11-510I5.4	0.914639344985227
FJX1	0.799500948125064
NANOGP8	0.724360199326758
RP11-323I15.2	0.851331784974055
RP11-323I15.3	0.724360199326758
CTD-2315E11.1	0.607193255817372
AC090696.2	0.724275676549707
HMGN1P6	0.607152831880521
RN7SKP260	0.607152831880521
RP11-647P12.1	0.724231577709506
RP11-491H19.1	0.799317202957562
CYB5A	0.914496023754575
CASP3P1	0.724161754545855
RP11-68L18.1	0.4014
TMEM64	0.93418983080745
RP11-148E17.1	0.851103940966353
AL590085.1	0.4014
OR4V1P	0.4014
RP11-678D18.1	0.723970659571653
TRBC2	0.606833115289068
TRBJ2-7	0.606833115289068
RNA5SP73	0.887830925046671
LINC00271	0.969252083670199
SSR3	0.798964412235958
RN7SKP201	0.4011
FADS6	0.606594246571315
RP1-292B18.1	0.850710726307898
RP11-19D2.2	0.606307604110012
RP11-128P17.1	0.606289229593262
AAAS	0.606263505269811
MIR3138	0.723379000132297
RP11-448G15.3	0.606237780946361
CTD-3076O17.1	0.91399623689897
RP11-283I3.2	0.60617530758941
C19ORF60	0.723265078128445
CRLF1	0.798471975187053
RNU6-652P	0.60610548442576
C9ORF163	0.723191580061444
SEC16A	0.798431551250202
PEX1	0.798383777506652
CRHBP	0.887323788384365
NBPF22P	0.605918064354907
APOC2	0.605818841964456
APOC4	0.605818841964456
APOC4-APOC2	0.605818841964456
RN7SL284P	0.4003
RP5-866L20.1	0.605690220347205
NPM1P17	0.605543224213203
RP11-332L8.1	0.4
RP5-1119A7.10	0.886930573725911
RP5-1119A7.17	0.849942671507739
BIN2	0.948452130708962
LINC00709	0.797714945096944
PLA2G1B	0.722357377000985
RP11-31F15.2	0.797678196063444
RP11-389O22.1	0.797678196063444
RP11-713N11.4	0.913327404489262
RP5-1039K5.18	0.722265504417234
DCXR	0.3995
LRRC45	0.3995
RAC3	0.3995
RP13-650J16.1	0.3995
STK11IP	0.3995
RNU6-446P	0.604984638903997
GOLPH3L	0.797516500316042
CTB-50L17.14	0.797509150509342
LRG1	0.722147907510033
AC087269.1	0.722140557703332
CLDN23	0.722140557703332
WDFY3	0.948323509091711
RP11-758I14.3	0.604870716900145
CTD-2290P7.1	0.722085434153082
ZNF843	0.604852342383395
RP11-69C17.4	0.604844992576695
SCLY	0.913198782872011
RN7SKP130	0.849483308588984
RP4-657M3.2	0.604800893736495
TMEM30B	0.604775169413044
RP11-1036E20.9	0.72192741330903
SLC25A47P1	0.72192741330903
RP11-356O9.2	0.3992
AP003774.4	0.3992
DGCR6	0.604584074438842
RP11-824M15.3	0.797174734304488
RP11-319G9.3	0.797167384497788
MRGPRF	0.797156359787738
SLC9A9-AS1	0.849226065354481
AC023992.1	0.3991
RP11-659F24.1	0.60441502888474
DPY19L2P3	0.721644445751077
RP11-442N1.1	0.797002013847036
RP11-442N1.2	0.912886416087257
ANKRD52	0.3991
COQ10A	0.60438562965794
RP11-977G19.14	0.60438562965794
PXK	0.912849667053756
RP11-80H18.4	0.60435255552779
RP11-411B10.8	0.60434520572109
ZNF519	0.796950565200135
AC006947.1	0.721541548457276
TOP3A	0.886092695762101
CTB-3M24.3	0.848976171926678
RP11-763F8.1	0.3989
ENSAP3	0.604176160166988
AC107025.1	0.3989
CTD-2240H23.2	0.796744770612533
CTD-2135J3.3	0.980552411471578
XXBAC-BPG34I8.3	0.603985065192785
RP11-116N8.2	0.3986
CACNG8	0.848667480045275
MIR935	0.603775595701833
MIR4522	0.72102706198827
WSB1	0.72102706198827
LINC01139	0.603735171764983
RN7SL329P	0.3985
CTD-2022H16.3	0.720949889017919
SPEG	0.848597656881624
RP11-459I19.1	0.3985
LCE1A	0.3984
OR1D2	0.603610225051081
RP11-553D4.2	0.3984
RP11-53B2.5	0.60351100266063
AC006116.17	0.848513134104573
AC006116.19	0.796296432403828
HAUS6P1	0.912463802202002
GDAP2	0.3983
RP4-705O1.1	0.720755119140367
ASNSP3	0.603415455173529
CTSV	0.720722045010216
C7ORF76	0.720666921459966
OR2T12	0.3982
RP11-216P16.2	0.848380837583972
RN7SKP207	0.603312557879728
RSBN1	0.848340413647121
RP5-1057J7.1	0.3981
PROSP	0.3981
IFITM9P	0.796024489555925
MYEOV	0.947698775522204
RN7SKP291	0.796013464845875
IRF5	0.795851769098473
LGALS12	0.3979
RP11-339A11.1	0.3978
AMER3	0.3978
AC012668.3	0.795524702700319
GPSM1	0.3978
RNU6-1247P	0.795491628570169
RP11-790I12.3	0.60265475018007
RP11-790I12.4	0.60265475018007
SOAT2	0.719920916079907
VTI1BP3	0.3977
AC015989.1	0.602522453659469
DESI2	0.932047362154375
ERVFRD-1	0.795263784562466
SMIM13	0.932003263314175
RP11-231E19.1	0.3974
RP11-778D9.12	0.719671022652104
RP11-778D9.13	0.719671022652104
RP11-768G7.3	0.3974
RN7SKP286	0.602364432815417
STRBP	0.947294536153699
RNU1-17P	0.3974
RP11-108P20.4	0.602316659071866
AC008440.5	0.3974
PRKCG	0.719608549295154
RP11-399D15.1	0.719516676711403
BCAS2	0.3973
DHRS12	0.884652133648885
AC104841.1	0.602081465257464
PLA2G2C	0.794955092681062
RP3-340N1.2	0.602077790354114
RP11-410N8.4	0.847285716385659
GIT2	0.71931455702715
TCHP	0.71931455702715
AP006477.1	0.3971
RNU6-1025P	0.3971
CCL23	0.601849946346411
RP11-104J23.1	0.719178585603199
RP11-104J23.2	0.3971
KIF23	0.719167560893148
RP11-253M7.3	0.601838921636361
DPH3	0.601816872216261
RP11-608O8.2	0.719141836569698
RP1-93H18.1	0.947033618015846
RP11-472I20.1	0.397
TSKU	0.884361816284232
RP11-552C15.1	0.601680900792309
FLG	0.3969
MIR149	0.794514104279057
RP11-288K12.1	0.3968
SHFM1P1	0.3967
AC090051.1	0.3967
AD000091.2	0.846738155786503
AD000091.3	0.846738155786503
