gene	p	score
TTLL7-IT1	0.648	-0.379926467041307
RP11-88I21.1	0.928244470118853	-1.46284038445941
CABLES2	0.980411048168833	-2.0623134464775
RP11-1275H24.2	0.6478	-0.379387677164312
RP11-744K17.2	0.850088550057767	-1.03681324863469
RP11-744K17.7	0.6477	-0.379118323530274
RP11-744K17.8	0.6477	-0.379118323530274
RN7SL605P	0.850076556821952	-1.03676179168535
RP4-753F5.1	0.6476	-0.378848997398985
RP11-624L12.1	0.928064571581628	-1.46152705327792
RP11-20G6.3	0.6475	-0.378579698745298
SRCRB4D	0.928056576091085	-1.46146874148892
AURKAIP1	0.6475	-0.378579698745298
CCNL2	0.6475	-0.378579698745298
RP5-890O3.3	0.6475	-0.378579698745298
RNA5SP64	0.849860678577282	-1.03583603557849
ZNF480	0.980343086499214	-2.06088694557129
RAB2B	0.928008603147825	-1.46111897506641
AC005682.6	0.927976621185651	-1.46088589671917
AC005682.7	0.849780723671849	-1.03549338814624
AC080002.1	0.6474	-0.378310427544081
RPL30P1	0.6474	-0.378310427544081
AC026904.1	0.6474	-0.378310427544081
RP11-567J20.1	0.927932645987663	-1.46056554351954
HNRNPA1P12	0.6473	-0.378041183770217
RNU6-211P	0.849664789058971	-1.03499676520583
RNU6-1002P	0.927908659516033	-1.46039086856987
LL22NC03-86G7.1	0.963152781831047	-1.78850582733833
ADH5P2	0.6473	-0.378041183770217
CTD-2561B21.11	0.849548854446092	-1.03450039740005
HTRA4	0.849544856700821	-1.03448328581473
TM2D2	0.849544856700821	-1.03448328581473
RP11-175M2.1	0.6472	-0.377771967398605
KRT8P1	0.6471	-0.377502778404159
FGFBP1	0.927744751959895	-1.45919844721045
PLEK	0.993703551197125	-2.49507932165365
RN7SKP298	0.927696779016635	-1.4588498380461
TFAMP2	0.6469	-0.376964482446507
ABHD1	0.927648806073375	-1.45850140608324
CGREF1	0.849253021295989	-1.03323495719476
PREB	0.927648806073375	-1.45850140608324
PTCRA	0.962948896822192	-1.78598179175649
GAPDHP26	0.6466	-0.376157243212541
MGAT2	0.6465	-0.375888217955177
RP11-649E7.5	0.6465	-0.375888217955177
RPL36AL	0.6465	-0.375888217955177
RNU6-490P	0.6465	-0.375888217955177
SNORA6	0.6465	-0.375888217955177
RP11-196D18.4	0.6464	-0.375619219899819
RP11-196D18.5	0.6464	-0.375619219899819
RNU6-752P	0.848949192655342	-1.03193703583588
RP11-434D11.4	0.92744492106452	-1.45702254198634
AC000403.1	0.6464	-0.375619219899819
KCTD12	0.6464	-0.375619219899819
AC093911.1	0.962804977992412	-1.78420694625288
AC004461.4	0.848869237749909	-1.03159576640684
RN7SL88P	0.848857244514094	-1.03154458635434
AL356750.1	0.848825262551921	-1.03140811942243
OXSR1	0.927344977432728	-1.45629877102702
AC060834.2	0.6463	-0.375350249021504
AC060834.3	0.6463	-0.375350249021504
CTC-499B15.6	0.927308997725283	-1.4560384001402
ZNF823	0.927308997725283	-1.4560384001402
RP11-431M3.2	0.92725302929148	-1.45563357485215
PTP4A1P7	0.6462	-0.375081305295287
RP11-147I3.1	0.6461	-0.374812388696239
C4BPAP1	0.6461	-0.374812388696239
RP11-164O23.7	0.6461	-0.374812388696239
RP11-757F18.5	0.848569406854534	-1.03031707469626
RP11-488C13.4	0.848533427147089	-1.03016374487717
AGXT	0.6461	-0.374812388696239
RP4-710M16.2	0.927169076640775	-1.45502678383765
NFYB	0.962657061417361	-1.78238863735207
AC019046.1	0.848441479005841	-1.02977201199512
AL450304.1	0.6459	-0.37427463678
KRT18P28	0.6459	-0.37427463678
AL023583.1	0.848401501553124	-1.02960174263083
RP11-467L20.10	0.92703715104681	-1.4540743360986
RP11-787P24.1	0.848361524100407	-1.02943150311117
RP11-655H13.2	0.979887343538244	-2.05142770912061
BNIP3	0.6458	-0.374005801413027
KCNJ13	0.962541126804482	-1.78096758474859
RNU6-107P	0.6458	-0.374005801413027
AC008278.2	0.6458	-0.374005801413027
SLC10A5P1	0.6457	-0.373736993073654
RPL31P60	0.926929211924475	-1.45329604065109
OR7E47P	0.848173630072639	-1.0286317766774
RP11-1100L3.7	0.6456	-0.373468211737027
RP1-288H2.4	0.848173630072639	-1.0286317766774
RP11-707G14.1	0.6456	-0.373468211737027
RP11-159K7.1	0.926861250254856	-1.45280645405675
MIR4429	0.6456	-0.373468211737027
CTB-31O20.3	0.848089677421934	-1.02827466466089
MIR1909	0.848089677421934	-1.02827466466089
RP11-465K16.1	0.6455	-0.373199457378309
AC002310.10	0.6455	-0.373199457378309
AC002310.12	0.6455	-0.373199457378309
AC002310.13	0.6455	-0.373199457378309
VN1R66P	0.6454	-0.372930729972677
AC006077.4	0.6453	-0.372662029495322
C5ORF24	0.6453	-0.372662029495322
RP11-96G10.1	0.6451	-0.372124709226291
ENO4	0.926569414850025	-1.4507080594518
RP11-96J19.1	0.847545984064987	-1.02596510639936
RP11-96J19.4	0.847545984064987	-1.02596510639936
RPL31P33	0.847545984064987	-1.02596510639936
RP11-113K21.3	0.6449	-0.371587496373057
AL136090.1	0.926433491510788	-1.44973290169928
PDE6H	0.6448	-0.371318930165507
MOCS1P1	0.6448	-0.371318930165507
RNU6-409P	0.847398067489936	-1.02533771701581
RNU6-1106P	0.6447	-0.371050390737707
AIMP1P1	0.6447	-0.371050390737707
RP4-534P7.2	0.847330105820317	-1.02504959230444
FLJ00273	0.847222166697982	-1.02459215728913
RN7SL338P	0.847222166697982	-1.02459215728913
OTUD7B	0.962073390607697	-1.7752705915217
IRX3	0.962009426683351	-1.77449597890122
RP11-274H2.5	0.6444	-0.37024493288587
DDX47	0.961989437956992	-1.77425413067185
RP11-421L21.3	0.979543537444881	-2.04441136895412
CSNK2A2	0.996214135227732	-2.67059343417901
MIR5190	0.926041712474165	-1.44692983863005
RP11-53B2.1	0.961901487561016	-1.7731912294198
RP11-691H4.4	0.961901487561016	-1.7731912294198
NARG2P2	0.846914340312064	-1.02328879638027
NCOR1P1	0.644	-0.36917136250309
SYT14L	0.644	-0.36917136250309
RP11-250B2.6	0.961833525891397	-1.7723712665865
ATF4P4	0.6438	-0.368634736905496
LRRC37A13P	0.6438	-0.368634736905496
RP11-667M19.5	0.6438	-0.368634736905496
VAMP1	0.961793548438681	-1.771889491603
RP11-57I17.3	0.6438	-0.368634736905496
GUSBP10	0.6437	-0.368366463919101
MTND1P4	0.6437	-0.368366463919101
MTND2P6	0.6437	-0.368366463919101
MTND4P4	0.6437	-0.368366463919101
MTND5P6	0.6437	-0.368366463919101
RP11-1217F2.3	0.6437	-0.368366463919101
RP11-1217F2.7	0.6437	-0.368366463919101
RP11-573M3.4	0.6436	-0.368098217441566
RN7SL666P	0.846574531963972	-1.02185203698816
YAP1	0.988494489108143	-2.27325161006687
AC083939.1	0.6435	-0.367829997448356
MIR548AD	0.6435	-0.367829997448356
RNU6-1117P	0.6435	-0.367829997448356
RAC1P6	0.846442606370007	-1.02129480439143
AC092332.1	0.846438608624736	-1.0212779235055
EEF1B2	0.6434	-0.367561803914949
ZNF346-IT1	0.6434	-0.367561803914949
LINC00648	0.846402628917291	-1.02112600862636
AL031055.1	0.846382640190932	-1.02104162165309
RNA5SP94	0.6433	-0.367293636816837
RN7SKP190	0.961633638627814	-1.76996649273868
UCK1	0.6432	-0.36702549612953
AC006028.11	0.846246716851696	-1.02046798295026
ENTPD2	0.6431	-0.366757381828549
RP11-229P13.15	0.6431	-0.366757381828549
RP11-229P13.22	0.6431	-0.366757381828549
RP11-229P13.23	0.6431	-0.366757381828549
SAPCD2	0.6431	-0.366757381828549
PTP4A3	0.925553987551021	-1.44345612009003
RP11-977B10.2	0.846150770965176	-1.02006326360412
LINC00701	0.643	-0.366489293889434
RP11-342K6.3	0.846082809295557	-1.01977668846255
H3F3BP2	0.6428	-0.365953196999022
CRHR1-IT1	0.6428	-0.365953196999022
OR52K3P	0.845886919777246	-1.01895114596075
TMA16P1	0.6426	-0.365417205262891
AC079341.1	0.6426	-0.365417205262891
TMEM155	0.6426	-0.365417205262891
CTD-2050E21.2	0.845838946833986	-1.01874907812159
RP11-114G11.2	0.6423	-0.36461341439611
VN1R28P	0.6423	-0.36461341439611
RP11-403P13.1	0.6423	-0.36461341439611
HMGB3P23	0.6423	-0.36461341439611
AC006133.3	0.845599082117686	-1.01773936224501
LGALS14	0.6421	-0.364077684692342
RP11-138A9.2	0.979119776446084	-2.03589950942054
FMOD	0.925030282920433	-1.43974543366811
RP11-435P24.2	0.961273841553364	-1.76566351727758
RP11-77C3.3	0.961269843808092	-1.76561588975334
RP3-449M8.6	0.925006296448803	-1.439575952812
RP3-449M8.9	0.845403192599374	-1.01691553000517
RP11-251G23.5	0.845379206127744	-1.01681470001292
AC026954.6	0.845371210637201	-1.01678109231267
ZNF300P1	0.924946330269728	-1.43915243147929
C10ORF62	0.845323237693941	-1.01657947022336
MIR3650	0.6418	-0.363274285961373
RP11-329A14.2	0.961161904685757	-1.76433145784035
HOXB9	0.845207303081062	-1.01609238736788
RP4-683L5.1	0.845191312099976	-1.01602522244288
RP11-352G18.2	0.924814404675763	-1.4382215921022
CENPQ	0.6416	-0.362738817073844
RP11-838N2.4	0.845063384251282	-1.01548806795672
AC009961.3	0.845027404543837	-1.01533704604136
RAB12	0.988254624391843	-2.26535748260647
RP11-661O13.1	0.924718458789243	-1.43754539991423
AC074389.1	0.6414	-0.362203452173112
CTB-25B13.13	0.844943451893132	-1.01498475159682
AC012462.1	0.6413	-0.361935808657234
GCSHP4	0.844771548846451	-1.01426377954856
POU5F1P3	0.844771548846451	-1.01426377954856
ZNF705A	0.960942028695816	-1.761723989569
CTA-747E2.10	0.924526567016203	-1.4361949839339
AC109992.1	0.6411	-0.361400599373461
OR1P1	0.924482591818215	-1.43588588222288
RP11-1275H24.1	0.844663609724116	-1.01381134549787
RP11-1275H24.3	0.844663609724116	-1.01381134549787
SMCO3	0.924402636912781	-1.4353242303292
WBP11	0.641	-0.361133033557212
RP11-840I19.3	0.92439863916751	-1.43529615961788
NLRP9P	0.844439735988902	-1.01287362470818
AL356865.2	0.844423745007816	-1.01280667872983
MSL3P1	0.993155860094906	-2.46534129793057
AC015815.8	0.844347787847654	-1.01248874730075
RN7SL786P	0.924210745139741	-1.43397810990516
RP5-1033K19.2	0.924138785724851	-1.43347398403014
OR5K3	0.6404	-0.359528180697743
HMGN1P11	0.844119916367169	-1.01153556648098
RP11-272D12.2	0.960570238385551	-1.75734205714081
CTD-2049O17.1	0.960550249659192	-1.75710742325777
TMPRSS11F	0.978604067306039	-2.02573580574513
DUSP5P2	0.843892044886684	-1.0105833038106
C2CD2L	0.923882930027464	-1.43168448028245
DPAGT1	0.960494281225389	-1.75645096250348
RP11-619L12.3	0.64	-0.358458793251194
DPYSL4	0.64	-0.358458793251194
RP11-140A10.3	0.64	-0.358458793251194
AKR1B1	0.6399	-0.358191510476554
PUS3	0.923806972867303	-1.43115410299606
NEUROD4	0.6398	-0.357924253288696
BRD1	0.92367904501861	-1.43026174490161
RP11-279F6.1	0.993015939010398	-2.45808214586412
RP11-279F6.2	0.923639067565893	-1.429983116437
CTD-2540F13.2	0.6394	-0.356855479925615
AC010745.2	0.6392	-0.356321246141855
AC010745.3	0.6392	-0.356321246141855
DCUN1D1	0.923507141971928	-1.42906442924418
RP11-531F16.3	0.843252405643217	-1.00791516916212
MAGI2-AS1	0.843220423681044	-1.00778195075303
C15ORF59	0.843140468775611	-1.00744898295213
RP11-8P11.3	0.978448155240444	-2.02270385206125
RP11-441F2.5	0.960202445820557	-1.75304019197195
AC093107.7	0.842944579257299	-1.00663368349775
RP11-510M2.4	0.842940581512027	-1.00661705170036
RP11-510M2.8	0.842940581512027	-1.00661705170036
FMO3	0.987830863393046	-2.25174686526129
MIR1295A	0.842848633370779	-1.00623459718228
RP11-277B15.3	0.842836640134964	-1.00618472266075
FTLP19	0.6385	-0.354452227350296
RNU6-511P	0.842740694248444	-1.00578581655514
API5P2	0.6384	-0.354185325865499
AP005718.1	0.842564793456491	-1.0050549040669
RP11-36C20.1	0.842556797965947	-1.00502169352924
RP11-2N5.2	0.842544804730132	-1.00497187980104
RP11-136B18.1	0.842456854334156	-1.0046066552975
LBP	0.992840038218445	-2.44913633094608
ADAM20	0.842392890409809	-1.00434112162169
RP11-645C24.4	0.6378	-0.35258444592373
RP5-1173P7.1	0.6376	-0.35205102021808
RNA5SP173	0.842173014419867	-1.00342888921425
AC025750.5	0.6374	-0.351517694667278
AC025750.6	0.6374	-0.351517694667278
RP11-30L15.6	0.6372	-0.350984469082079
MRPS18BP2	0.6371	-0.350717893717503
RP11-327F22.5	0.6371	-0.350717893717503
AC011530.4	0.6371	-0.350717893717503
DMPK	0.6371	-0.350717893717503
DMWD	0.6371	-0.350717893717503
CIDEB	0.841897169996122	-1.00228563174023
LTB4R	0.922583662814173	-1.42266712728876
LTB4R2	0.959670745699426	-1.7468779662624
UBE2D3P1	0.841869185779221	-1.00216972228121
AC015922.5	0.637	-0.350451343273461
CIR1P2	0.841749253421071	-1.00167311988318
AP000345.4	0.922499710163468	-1.42208843507547
IQCH	0.995814360700565	-2.63671640125505
RP11-690C23.3	0.841685289496724	-1.0014083662505
SETDB1	0.6369	-0.350184817726361
RP11-463P17.1	0.841609332336562	-1.00109406245192
RP11-55K22.2	0.6368	-0.349918317052621
DUTP3	0.6367	-0.349651841228677
AL121761.1	0.6366	-0.349385390230975
AC131951.1	0.841469411252054	-1.00051534050057
HMGB3P15	0.6364	-0.348852562620156
RP11-363G15.2	0.959466860690571	-1.74453250443905
RP11-296C13.1	0.6364	-0.348852562620156
RP1-90J20.2	0.92221587024918	-1.42013542258683
AC040162.1	0.6362	-0.348319834032017
NUTF2	0.6362	-0.348319834032017
RP11-84O12.2	0.6362	-0.348319834032017
AC104183.1	0.922091940145758	-1.4192843951746
RP11-793B23.1	0.6361	-0.348053506812716
RNU7-199P	0.6359	-0.347520926406294
CTC-575I10.1	0.840937711130922	-0.998319246416709
MIR3157	0.6359	-0.347520926406294
RP11-167N24.3	0.959326939606062	-1.74292840970231
RP11-56B16.4	0.6358	-0.347254673172272
RP11-56B16.5	0.6358	-0.347254673172272
RPL30P12	0.977788527270619	-2.01007789272248
MIR205HG	0.840841765244402	-0.997923471361593
AC092573.2	0.840801787791685	-0.997758611214988
CDCA7	0.921896050627446	-1.41794131553839
RRAD	0.840769805829512	-0.997626742620061
C11ORF70	0.921844079938914	-1.41758541728425
RP11-157B13.6	0.6355	-0.346456061065837
RP11-129H15.3	0.6354	-0.34618990615089
RP11-129H15.4	0.6354	-0.34618990615089
CUBNP3	0.6354	-0.34618990615089
RP11-445N18.7	0.840561923075385	-0.996770019250194
RP11-45A16.4	0.840425999736149	-0.996210249313561
CTD-2385L22.1	0.840402013264519	-0.996111498784037
RP11-366H4.3	0.995722412559317	-2.62933614615258
TRIML1	0.995722412559317	-2.62933614615258
CHCHD2P9	0.921584226496256	-1.41580861349102
NCR1	0.840302069632727	-0.995700142759134
AP000358.5	0.840278083161097	-0.99560144238146
CRIP1P4	0.921548246788811	-1.41556294654467
RNU1-140P	0.840254096689467	-0.995502751701748
RP11-417E7.2	0.840202126000935	-0.995288955151444
RBM43	0.921484282864464	-1.41512641613012
RP3-431A14.4	0.921456298647563	-1.41493551884287
RP11-84A1.3	0.921432312175933	-1.41477193362664
RP11-167N4.4	0.921420318940118	-1.41469015521391
UCP3	0.958987131257971	-1.7390513129751
MIR4314	0.958975138022156	-1.73891495105788
RPSAP47	0.84002222746371	-0.994549241207463
PRSS29P	0.921360352761043	-1.4142814049947
RP11-616M22.5	0.921360352761043	-1.4142814049947
TPSD1	0.921360352761043	-1.4142814049947
IRF2BP2	0.958943156059982	-1.73855147727186
RP4-781K5.2	0.958943156059982	-1.73855147727186
NRBF2P5	0.839970256775179	-0.994335647360935
MRPS33P3	0.839858319907572	-0.993875753081754
TUBB3P1	0.921228427167078	-1.41338298530535
RNA5SP259	0.6344	-0.343529701822036
RP5-945F2.1	0.921204440695448	-1.41321975878923
RP11-129H15.1	0.6343	-0.343263815358542
RNU6-1073P	0.839678421370347	-0.993137077342202
GCSH	0.6342	-0.342997953160078
RP11-303E16.7	0.6342	-0.342997953160078
MEP1A	0.977500689611059	-2.00466735423855
CCNJ	0.6342	-0.342997953160078
TM9SF3	0.992560196049428	-2.43529610300657
BTBD7P1	0.839546495776382	-0.99259572602077
RP11-730A19.5	0.921052526375124	-1.41218686412634
GABRA5	0.839522509304752	-0.992497329757587
AC083811.1	0.634	-0.342466301465391
RP11-147I11.1	0.920876625583171	-1.41099275996555
AC023347.1	0.920872627837899	-1.41096564460959
AC023347.2	0.6338	-0.341934746552396
NDUFAF4P3	0.839238669390464	-0.99133370276136
RNU6-619P	0.920764688715564	-1.41023392179663
AC114877.3	0.6335	-0.341137595243146
CTD-3118D7.1	0.6335	-0.341137595243146
SELK	0.920664745083773	-1.40955707326292
RP11-71E22.1	0.838906856532915	-0.989975105885881
NUP214	0.958451433391567	-1.73299176090373
RP11-216N14.5	0.6331	-0.340075063838413
RP11-291L19.1	0.838790921920037	-0.989500845971501
TESK2	0.958415453684122	-1.73258704992534
RN7SKP94	0.83877493093895	-0.989435448275955
CDKN2AIPNLP3	0.838690978288245	-0.989092179776559
NEFMP1	0.6329	-0.339543942152157
DPM3	0.6328	-0.339278417232336
EFNA1	0.83855905269428	-0.988552993197498
HMGN2P18	0.6328	-0.339278417232336
RNU7-150P	0.6328	-0.339278417232336
SLC50A1	0.6328	-0.339278417232336
MIR3194	0.838551057203737	-0.988520324459479
RP11-476B13.2	0.6327	-0.339012916230671
AC004691.5	0.920328934480953	-1.40728757883812
RP11-149A7.1	0.6327	-0.339012916230671
AC007881.4	0.920296952518779	-1.40707181425027
RPSAP55	0.920284959282964	-1.40699091941547
MLLT11	0.6326	-0.338747439124142
AL121652.1	0.6326	-0.338747439124142
RP1-84O15.1	0.920197008886988	-1.40639797176026
PDLIM3	0.920085072019381	-1.40564402552106
RPS27P16	0.920057087802479	-1.4054556637583
RP11-409O11.3	0.6322	-0.337685769189416
FAM126A	0.999588232237018	-3.34476083280533
EMC9	0.6321	-0.337420411213705
PSME2	0.6321	-0.337420411213705
RP11-468E2.5	0.6321	-0.337420411213705
RP11-297L17.3	0.632	-0.337155076995277
AL157902.3	0.919893180246341	-1.4043534020526
KLHDC1	0.919881187010526	-1.40427281572554
RP5-828H9.1	0.919873191519983	-1.40421909657352
RN7SKP200	0.919813225340908	-1.40381633203526
OR14K1	0.6318	-0.336624479738561
SUMO2P1	0.837707532951415	-0.985079679154236
RN7SL202P	0.837703535206144	-0.985063400543482
RP1-40E16.9	0.837643569027069	-0.984819252698725
RP11-359D24.1	0.837635573536525	-0.98478670408798
SETP22	0.6316	-0.336093977235979
MIR1305	0.83757560735745	-0.984542622754377
RP4-604G5.3	0.6316	-0.336093977235979
ZSCAN23	0.976885036839223	-1.99328793915677
RP11-397D21.1	0.6314	-0.335563569304445
RP11-687F6.4	0.837331744895879	-0.983550629011445
CYP17A1	0.957651884337234	-1.72406432573858
CYP17A1-AS1	0.919485410228631	-1.40161856700545
PFN1P11	0.837267780971532	-0.983290594118596
PTGES3P4	0.837267780971532	-0.983290594118596
CALR4P	0.957631895610875	-1.72384289386224
RN7SL775P	0.957615904629789	-1.72366580919857
RNU6-767P	0.6311	-0.33476813432787
RP11-45M22.3	0.957615904629789	-1.72366580919857
SCRN3	0.837199819301914	-0.983014379876573
SLC17A2	0.997249551253093	-2.77613728801479
HMGN2P5	0.837099875670122	-0.982608318650025
RP11-680F8.4	0.837099875670122	-0.982608318650025
PHF12	0.919361480125209	-1.40078946551085
Z83844.1	0.6309	-0.334237962024307
PATE2	0.6309	-0.334237962024307
PLCH1-AS2	0.6308	-0.333972911108364
GLULP5	0.919297516200863	-1.4003619186481
PNPT1P1	0.976665160849281	-1.98928568969226
AL354936.1	0.6307	-0.333707883652606
RP11-265N7.2	0.836692105652412	-0.980953265118906
AC096574.5	0.919065646975106	-1.39881420301431
AC092117.1	0.6304	-0.332912941818854
PRSS27	0.836644132709152	-0.980758729564196
RP11-661G16.2	0.957352053441859	-1.72075168506743
LSM14B	0.919017674031846	-1.3984944040284
OR5J1P	0.6304	-0.332912941818854
MIR4299	0.6303	-0.332648007976313
RP5-1027O11.1	0.918945714616956	-1.3980149735532
LINC01058	0.918925725890598	-1.39788185543381
UBE2L5P	0.8364962161341	-0.98015914511509
ZNF354A	0.6301	-0.33211821030799
RP11-647P12.2	0.6301	-0.33211821030799
C17ORF105	0.918837775494621	-1.39729642977835
RP5-905N1.2	0.918837775494621	-1.39729642977835
AY269186.1	0.6299	-0.331588505844063
RP11-26H16.1	0.836168401021824	-0.978831590502981
NUFIP2	0.836132421314379	-0.978685988336604
RN7SL42P	0.836036475427859	-0.978297817289371
TRAM1L1	0.918593913033049	-1.39567570377048
RP11-480O10.1	0.6295	-0.330529375804139
CMTR1	0.986483623236495	-2.21104453060925
RNU6-263P	0.6295	-0.330529375804139
RP11-442O18.1	0.976281377303201	-1.98237535864907
RNU6-871P	0.835808603947374	-0.977376501293964
RN7SL823P	0.956904305971432	-1.71583968740298
RN7SL835P	0.918402021260009	-1.39440295100853
RP11-408A13.1	0.83575263551357	-0.977150340035078
RP11-408A13.3	0.83575263551357	-0.977150340035078
RP11-408A13.4	0.83575263551357	-0.977150340035078
SPEF1	0.956884317245074	-1.7156213650659
CTD-2331D11.4	0.6292	-0.329735271588295
RP11-277P12.10	0.835624707664877	-0.976633587599866
AC079248.1	0.6291	-0.329470616408028
RP11-396M11.1	0.629	-0.329205984302651
GPR12	0.918230118213328	-1.39326469166955
AL021977.1	0.835520766287814	-0.976213918197422
RN7SL758P	0.918126176836264	-1.39257731664212
IFNWP4	0.956692425472034	-1.71352961934427
MIIP	0.918078203893004	-1.39226028843226
RN7SL649P	0.956672436745675	-1.71331215986424
RP11-881M11.1	0.6286	-0.328147686179174
RP11-881M11.4	0.835280901571514	-0.975246105914742
TMEM109	0.835280901571514	-0.975246105914742
TMEM132A	0.835280901571514	-0.975246105914742
RN7SL301P	0.6286	-0.328147686179174
AC005618.1	0.835212939901895	-0.974972058466924
TAF7	0.835212939901895	-0.974972058466924
AC137056.1	0.6285	-0.327883169110205
LGMNP1	0.6285	-0.327883169110205
RP11-546O6.4	0.976025521605814	-1.97782052838748
THUMPD1	0.6285	-0.327883169110205
OR7E156P	0.6284	-0.327618674980996
RP11-708H21.4	0.834953086459237	-0.973924904508726
PPAPDC2	0.917754386525999	-1.39012399872785
RNU4-59P	0.6282	-0.327089755451956
RASSF1	0.6282	-0.327089755451956
TUSC2	0.6282	-0.327089755451956
ZMYND10	0.6282	-0.327089755451956
ZMYND10-AS1	0.6282	-0.327089755451956
HSPD1P11	0.834737208214567	-0.973055772674969
AC114788.2	0.956364610359757	-1.70997346870477
RPS12P2	0.6279	-0.326296547645031
